account_id,customer_id,product_id,account_type,open_date,status
ACC0030454,CUST019667,PRD01,Checking Account,2021-09-21,Open
ACC0030455,CUST019667,PRD02,Savings Account,2019-12-07,Open
ACC0030456,CUST019668,PRD01,Checking Account,2022-04-20,Open
ACC0030457,CUST019668,PRD02,Savings Account,2021-12-14,Open
ACC0030458,CUST019669,PRD01,Checking Account,2023-09-11,Open
ACC0030459,CUST019669,PRD02,Savings Account,2023-07-15,Open
ACC0030460,CUST019670,PRD01,Checking Account,2021-02-26,Closed
ACC0030461,CUST019670,PRD09,Term Deposit,2022-12-08,Closed
ACC0030462,CUST019671,PRD01,Checking Account,2024-04-25,Open
ACC0030463,CUST019671,PRD02,Savings Account,2024-07-26,Open
ACC0030464,CUST019672,PRD01,Checking Account,2019-11-29,Open
ACC0030465,CUST019672,PRD09,Term Deposit,2019-01-30,Open
ACC0030466,CUST019672,PRD02,Savings Account,2019-02-04,Open
ACC0030467,CUST019673,PRD01,Checking Account,2023-06-14,Open
ACC0030468,CUST019674,PRD01,Checking Account,2022-10-24,Open
ACC0030469,CUST019674,PRD02,Savings Account,2023-04-19,Open
ACC0030470,CUST019675,PRD01,Checking Account,2022-06-08,Open
ACC0030471,CUST019676,PRD01,Checking Account,2023-04-21,Open
ACC0030472,CUST019677,PRD01,Checking Account,2018-07-02,Open
ACC0030473,CUST019677,PRD02,Savings Account,2019-05-18,Open
ACC0030474,CUST019678,PRD09,Term Deposit,2021-06-24,Open
ACC0030475,CUST019678,PRD01,Checking Account,2019-05-03,Open
ACC0030476,CUST019678,PRD02,Savings Account,2024-08-28,Open
ACC0030477,CUST019679,PRD01,Checking Account,2023-04-13,Open
ACC0030478,CUST019679,PRD02,Savings Account,2023-05-06,Open
ACC0030479,CUST019680,PRD01,Checking Account,2022-10-20,Open
ACC0030480,CUST019680,PRD02,Savings Account,2019-05-31,Open
ACC0030481,CUST019681,PRD01,Checking Account,2022-08-21,Open
ACC0030482,CUST019681,PRD02,Savings Account,2024-06-24,Open
ACC0030483,CUST019682,PRD01,Checking Account,2023-11-10,Closed
ACC0030484,CUST019683,PRD01,Checking Account,2024-06-19,Open
ACC0030485,CUST019684,PRD01,Checking Account,2022-08-26,Open
ACC0030486,CUST019685,PRD01,Checking Account,2024-08-30,Open
ACC0030487,CUST019686,PRD01,Checking Account,2023-05-15,Open
ACC0030488,CUST019687,PRD01,Checking Account,2023-11-10,Open
ACC0030489,CUST019688,PRD09,Term Deposit,2018-09-24,Open
ACC0030490,CUST019688,PRD01,Checking Account,2023-09-30,Open
ACC0030491,CUST019688,PRD02,Savings Account,2019-02-11,Open
ACC0030492,CUST019689,PRD01,Checking Account,2024-11-09,Open
ACC0030493,CUST019689,PRD02,Savings Account,2023-08-08,Open
ACC0030494,CUST019690,PRD01,Checking Account,2019-10-20,Open
ACC0030495,CUST019690,PRD02,Savings Account,2023-11-23,Open
ACC0030496,CUST019691,PRD01,Checking Account,2020-01-08,Open
ACC0030497,CUST019692,PRD01,Checking Account,2019-11-02,Closed
ACC0030498,CUST019692,PRD09,Term Deposit,2016-09-23,Closed
ACC0030499,CUST019692,PRD02,Savings Account,2024-10-16,Closed
ACC0030500,CUST019693,PRD01,Checking Account,2020-12-09,Closed
ACC0030501,CUST019694,PRD01,Checking Account,2022-11-14,Closed
ACC0030502,CUST019694,PRD09,Term Deposit,2021-01-04,Closed
ACC0030503,CUST019694,PRD02,Savings Account,2022-11-16,Closed
ACC0030504,CUST019695,PRD01,Checking Account,2023-09-18,Open
ACC0030505,CUST019696,PRD01,Checking Account,2018-11-30,Open
ACC0030506,CUST019696,PRD02,Savings Account,2019-11-09,Open
ACC0030507,CUST019697,PRD01,Checking Account,2019-08-25,Open
ACC0030508,CUST019697,PRD02,Savings Account,2019-09-24,Open
ACC0030509,CUST019698,PRD01,Checking Account,2021-05-14,Open
ACC0030510,CUST019698,PRD02,Savings Account,2023-09-18,Open
ACC0030511,CUST019699,PRD01,Checking Account,2024-04-11,Open
ACC0030512,CUST019699,PRD02,Savings Account,2018-03-29,Open
ACC0030513,CUST019700,PRD01,Checking Account,2017-12-29,Closed
ACC0030514,CUST019700,PRD02,Savings Account,2023-03-14,Closed
ACC0030515,CUST019701,PRD01,Checking Account,2019-06-21,Closed
ACC0030516,CUST019702,PRD01,Checking Account,2023-06-07,Open
ACC0030517,CUST019703,PRD01,Checking Account,2023-04-13,Open
ACC0030518,CUST019703,PRD02,Savings Account,2024-07-30,Open
ACC0030519,CUST019704,PRD01,Checking Account,2023-06-01,Open
ACC0030520,CUST019704,PRD02,Savings Account,2023-05-17,Open
ACC0030521,CUST019705,PRD01,Checking Account,2022-01-23,Open
ACC0030522,CUST019706,PRD01,Checking Account,2021-08-11,Open
ACC0030523,CUST019707,PRD01,Checking Account,2017-11-28,Open
ACC0030524,CUST019708,PRD01,Checking Account,2024-03-07,Open
ACC0030525,CUST019709,PRD01,Checking Account,2024-07-25,Open
ACC0030526,CUST019710,PRD01,Checking Account,2023-08-28,Open
ACC0030527,CUST019710,PRD02,Savings Account,2021-04-24,Open
ACC0030528,CUST019711,PRD01,Checking Account,2019-03-13,Open
ACC0030529,CUST019712,PRD01,Checking Account,2023-06-29,Open
ACC0030530,CUST019712,PRD02,Savings Account,2023-09-19,Open
ACC0030531,CUST019713,PRD01,Checking Account,2018-08-12,Open
ACC0030532,CUST019714,PRD01,Checking Account,2023-09-05,Open
ACC0030533,CUST019715,PRD01,Checking Account,2024-10-14,Open
ACC0030534,CUST019716,PRD01,Checking Account,2022-03-09,Open
ACC0030535,CUST019716,PRD02,Savings Account,2020-08-15,Open
ACC0030536,CUST019717,PRD01,Checking Account,2023-06-11,Open
ACC0030537,CUST019717,PRD09,Term Deposit,2024-03-31,Open
ACC0030538,CUST019717,PRD02,Savings Account,2024-06-26,Open
ACC0030539,CUST019718,PRD01,Checking Account,2016-03-07,Open
ACC0030540,CUST019719,PRD01,Checking Account,2023-05-26,Open
ACC0030541,CUST019719,PRD02,Savings Account,2023-01-03,Open
ACC0030542,CUST019720,PRD01,Checking Account,2024-11-05,Open
ACC0030543,CUST019720,PRD02,Savings Account,2020-09-05,Open
ACC0030544,CUST019721,PRD01,Checking Account,2024-12-02,Open
ACC0030545,CUST019721,PRD02,Savings Account,2024-11-07,Open
ACC0030546,CUST019722,PRD01,Checking Account,2023-08-17,Open
ACC0030547,CUST019722,PRD09,Term Deposit,2023-09-21,Open
ACC0030548,CUST019723,PRD01,Checking Account,2024-11-14,Open
ACC0030549,CUST019724,PRD01,Checking Account,2019-05-10,Open
ACC0030550,CUST019725,PRD01,Checking Account,2021-08-02,Closed
ACC0030551,CUST019726,PRD01,Checking Account,2024-12-18,Closed
ACC0030552,CUST019726,PRD02,Savings Account,2024-09-12,Closed
ACC0030553,CUST019727,PRD01,Checking Account,2022-11-30,Closed
ACC0030554,CUST019727,PRD02,Savings Account,2020-08-10,Closed
ACC0030555,CUST019728,PRD01,Checking Account,2021-03-20,Open
ACC0030556,CUST019728,PRD02,Savings Account,2024-04-11,Open
ACC0030557,CUST019729,PRD01,Checking Account,2020-08-06,Open
ACC0030558,CUST019729,PRD02,Savings Account,2021-03-28,Open
ACC0030559,CUST019730,PRD01,Checking Account,2021-08-09,Open
ACC0030560,CUST019730,PRD02,Savings Account,2022-09-03,Open
ACC0030561,CUST019731,PRD01,Checking Account,2024-12-31,Open
ACC0030562,CUST019732,PRD01,Checking Account,2020-04-28,Closed
ACC0030563,CUST019733,PRD01,Checking Account,2024-02-20,Open
ACC0030564,CUST019734,PRD01,Checking Account,2022-10-31,Open
ACC0030565,CUST019734,PRD09,Term Deposit,2024-06-13,Open
ACC0030566,CUST019735,PRD01,Checking Account,2024-03-25,Open
ACC0030567,CUST019736,PRD01,Checking Account,2024-02-15,Closed
ACC0030568,CUST019737,PRD01,Checking Account,2024-10-16,Open
ACC0030569,CUST019737,PRD02,Savings Account,2022-08-25,Open
ACC0030570,CUST019738,PRD01,Checking Account,2024-11-17,Open
ACC0030571,CUST019739,PRD01,Checking Account,2024-12-19,Open
ACC0030572,CUST019740,PRD01,Checking Account,2024-10-29,Open
ACC0030573,CUST019741,PRD01,Checking Account,2019-08-05,Open
ACC0030574,CUST019742,PRD01,Checking Account,2017-09-24,Open
ACC0030575,CUST019742,PRD02,Savings Account,2023-04-11,Open
ACC0030576,CUST019743,PRD01,Checking Account,2023-11-24,Open
ACC0030577,CUST019743,PRD02,Savings Account,2023-09-13,Open
ACC0030578,CUST019744,PRD01,Checking Account,2020-11-30,Open
ACC0030579,CUST019744,PRD02,Savings Account,2021-08-26,Open
ACC0030580,CUST019745,PRD01,Checking Account,2022-07-04,Open
ACC0030581,CUST019746,PRD01,Checking Account,2021-06-13,Open
ACC0030582,CUST019747,PRD01,Checking Account,2023-04-29,Open
ACC0030583,CUST019747,PRD02,Savings Account,2023-04-27,Open
ACC0030584,CUST019747,PRD09,Term Deposit,2024-04-25,Open
ACC0030585,CUST019748,PRD01,Checking Account,2020-06-23,Open
ACC0030586,CUST019749,PRD01,Checking Account,2022-06-30,Open
ACC0030587,CUST019749,PRD02,Savings Account,2024-03-26,Open
ACC0030588,CUST019749,PRD09,Term Deposit,2022-02-20,Open
ACC0030589,CUST019750,PRD01,Checking Account,2022-07-26,Open
ACC0030590,CUST019751,PRD01,Checking Account,2018-11-04,Open
ACC0030591,CUST019752,PRD01,Checking Account,2019-04-24,Open
ACC0030592,CUST019753,PRD01,Checking Account,2024-02-11,Open
ACC0030593,CUST019753,PRD09,Term Deposit,2024-06-21,Open
ACC0030594,CUST019754,PRD09,Term Deposit,2023-06-11,Open
ACC0030595,CUST019754,PRD01,Checking Account,2023-05-31,Open
ACC0030596,CUST019754,PRD02,Savings Account,2023-05-08,Open
ACC0030597,CUST019755,PRD01,Checking Account,2022-03-22,Open
ACC0030598,CUST019756,PRD01,Checking Account,2024-12-02,Open
ACC0030599,CUST019756,PRD09,Term Deposit,2024-02-03,Open
ACC0030600,CUST019756,PRD02,Savings Account,2024-12-27,Open
ACC0030601,CUST019757,PRD01,Checking Account,2022-01-23,Open
ACC0030602,CUST019758,PRD01,Checking Account,2023-01-23,Open
ACC0030603,CUST019759,PRD01,Checking Account,2024-11-15,Closed
ACC0030604,CUST019760,PRD01,Checking Account,2022-10-10,Closed
ACC0030605,CUST019761,PRD01,Checking Account,2023-10-16,Open
ACC0030606,CUST019762,PRD09,Term Deposit,2022-10-21,Open
ACC0030607,CUST019762,PRD01,Checking Account,2022-09-17,Open
ACC0030608,CUST019762,PRD02,Savings Account,2023-02-28,Open
ACC0030609,CUST019763,PRD01,Checking Account,2021-04-23,Open
ACC0030610,CUST019763,PRD02,Savings Account,2017-11-01,Open
ACC0030611,CUST019764,PRD01,Checking Account,2018-03-11,Open
ACC0030612,CUST019765,PRD09,Term Deposit,2023-03-10,Open
ACC0030613,CUST019765,PRD01,Checking Account,2021-11-30,Open
ACC0030614,CUST019766,PRD01,Checking Account,2021-08-19,Open
ACC0030615,CUST019767,PRD01,Checking Account,2023-05-22,Open
ACC0030616,CUST019768,PRD09,Term Deposit,2024-08-04,Closed
ACC0030617,CUST019768,PRD01,Checking Account,2024-06-03,Closed
ACC0030618,CUST019769,PRD01,Checking Account,2021-09-10,Open
ACC0030619,CUST019770,PRD01,Checking Account,2022-04-24,Open
ACC0030620,CUST019770,PRD02,Savings Account,2023-09-23,Open
ACC0030621,CUST019771,PRD01,Checking Account,2023-12-17,Open
ACC0030622,CUST019772,PRD01,Checking Account,2023-08-30,Open
ACC0030623,CUST019773,PRD01,Checking Account,2024-05-21,Open
ACC0030624,CUST019773,PRD02,Savings Account,2024-03-14,Open
ACC0030625,CUST019774,PRD01,Checking Account,2021-04-14,Open
ACC0030626,CUST019774,PRD02,Savings Account,2020-11-12,Open
ACC0030627,CUST019775,PRD01,Checking Account,2024-09-08,Open
ACC0030628,CUST019775,PRD02,Savings Account,2024-10-11,Open
ACC0030629,CUST019776,PRD01,Checking Account,2024-07-24,Open
ACC0030630,CUST019777,PRD01,Checking Account,2024-07-21,Open
ACC0030631,CUST019778,PRD01,Checking Account,2022-01-04,Closed
ACC0030632,CUST019779,PRD01,Checking Account,2023-11-08,Open
ACC0030633,CUST019780,PRD01,Checking Account,2022-06-18,Open
ACC0030634,CUST019781,PRD01,Checking Account,2023-10-27,Open
ACC0030635,CUST019782,PRD01,Checking Account,2018-07-06,Open
ACC0030636,CUST019782,PRD09,Term Deposit,2021-11-14,Open
ACC0030637,CUST019782,PRD02,Savings Account,2018-11-06,Open
ACC0030638,CUST019783,PRD01,Checking Account,2024-05-08,Open
ACC0030639,CUST019783,PRD02,Savings Account,2024-04-13,Open
ACC0030640,CUST019784,PRD01,Checking Account,2023-11-21,Open
ACC0030641,CUST019784,PRD02,Savings Account,2021-03-28,Open
ACC0030642,CUST019785,PRD01,Checking Account,2024-05-23,Open
ACC0030643,CUST019785,PRD09,Term Deposit,2024-08-16,Open
ACC0030644,CUST019785,PRD02,Savings Account,2022-08-07,Open
ACC0030645,CUST019786,PRD01,Checking Account,2023-01-21,Closed
ACC0030646,CUST019786,PRD02,Savings Account,2024-10-11,Closed
ACC0030647,CUST019787,PRD01,Checking Account,2023-12-25,Open
ACC0030648,CUST019787,PRD09,Term Deposit,2024-11-30,Open
ACC0030649,CUST019788,PRD01,Checking Account,2024-08-20,Closed
ACC0030650,CUST019789,PRD01,Checking Account,2022-06-17,Open
ACC0030651,CUST019789,PRD02,Savings Account,2024-03-26,Open
ACC0030652,CUST019790,PRD01,Checking Account,2022-09-22,Open
ACC0030653,CUST019790,PRD02,Savings Account,2024-09-26,Open
ACC0030654,CUST019791,PRD01,Checking Account,2024-10-28,Open
ACC0030655,CUST019792,PRD09,Term Deposit,2022-07-05,Open
ACC0030656,CUST019792,PRD01,Checking Account,2022-10-01,Open
ACC0030657,CUST019792,PRD02,Savings Account,2023-05-14,Open
ACC0030658,CUST019793,PRD01,Checking Account,2022-07-30,Closed
ACC0030659,CUST019793,PRD09,Term Deposit,2018-11-08,Closed
ACC0030660,CUST019794,PRD01,Checking Account,2021-01-19,Closed
ACC0030661,CUST019795,PRD01,Checking Account,2022-10-27,Open
ACC0030662,CUST019796,PRD01,Checking Account,2024-06-05,Open
ACC0030663,CUST019796,PRD02,Savings Account,2024-12-23,Open
ACC0030664,CUST019797,PRD01,Checking Account,2020-07-15,Closed
ACC0030665,CUST019798,PRD01,Checking Account,2023-10-15,Closed
ACC0030666,CUST019799,PRD01,Checking Account,2024-11-19,Open
ACC0030667,CUST019799,PRD02,Savings Account,2024-07-11,Open
ACC0030668,CUST019800,PRD01,Checking Account,2023-12-07,Open
ACC0030669,CUST019801,PRD01,Checking Account,2023-03-02,Open
ACC0030670,CUST019801,PRD09,Term Deposit,2024-02-15,Open
ACC0030671,CUST019802,PRD01,Checking Account,2022-03-23,Closed
ACC0030672,CUST019802,PRD02,Savings Account,2022-11-17,Closed
ACC0030673,CUST019803,PRD01,Checking Account,2020-03-06,Open
ACC0030674,CUST019804,PRD01,Checking Account,2024-04-11,Open
ACC0030675,CUST019805,PRD01,Checking Account,2024-07-23,Open
ACC0030676,CUST019806,PRD01,Checking Account,2022-12-17,Open
ACC0030677,CUST019806,PRD09,Term Deposit,2020-09-05,Open
ACC0030678,CUST019807,PRD01,Checking Account,2023-05-21,Open
ACC0030679,CUST019807,PRD02,Savings Account,2022-06-04,Open
ACC0030680,CUST019808,PRD01,Checking Account,2020-08-15,Closed
ACC0030681,CUST019809,PRD01,Checking Account,2024-10-21,Open
ACC0030682,CUST019809,PRD02,Savings Account,2024-11-25,Open
ACC0030683,CUST019810,PRD01,Checking Account,2021-10-04,Closed
ACC0030684,CUST019810,PRD02,Savings Account,2022-05-23,Closed
ACC0030685,CUST019811,PRD01,Checking Account,2023-09-02,Closed
ACC0030686,CUST019811,PRD02,Savings Account,2023-10-29,Closed
ACC0030687,CUST019812,PRD01,Checking Account,2024-11-18,Open
ACC0030688,CUST019812,PRD09,Term Deposit,2024-08-31,Open
ACC0030689,CUST019813,PRD01,Checking Account,2023-01-26,Open
ACC0030690,CUST019813,PRD02,Savings Account,2024-01-20,Open
ACC0030691,CUST019814,PRD01,Checking Account,2022-02-19,Open
ACC0030692,CUST019814,PRD02,Savings Account,2020-06-29,Open
ACC0030693,CUST019815,PRD01,Checking Account,2024-08-05,Open
ACC0030694,CUST019816,PRD01,Checking Account,2021-08-29,Open
ACC0030695,CUST019817,PRD01,Checking Account,2020-05-07,Closed
ACC0030696,CUST019818,PRD01,Checking Account,2024-12-11,Open
ACC0030697,CUST019819,PRD09,Term Deposit,2022-01-14,Open
ACC0030698,CUST019819,PRD01,Checking Account,2017-01-01,Open
ACC0030699,CUST019819,PRD02,Savings Account,2023-12-30,Open
ACC0030700,CUST019820,PRD01,Checking Account,2022-03-28,Open
ACC0030701,CUST019820,PRD02,Savings Account,2023-12-11,Open
ACC0030702,CUST019821,PRD01,Checking Account,2024-05-19,Open
ACC0030703,CUST019821,PRD09,Term Deposit,2024-06-28,Open
ACC0030704,CUST019822,PRD01,Checking Account,2020-06-22,Open
ACC0030705,CUST019823,PRD01,Checking Account,2024-08-07,Open
ACC0030706,CUST019823,PRD02,Savings Account,2024-06-15,Open
ACC0030707,CUST019824,PRD01,Checking Account,2017-03-17,Open
ACC0030708,CUST019824,PRD09,Term Deposit,2023-12-20,Open
ACC0030709,CUST019825,PRD01,Checking Account,2019-05-19,Open
ACC0030710,CUST019825,PRD02,Savings Account,2021-12-09,Open
ACC0030711,CUST019826,PRD01,Checking Account,2023-11-07,Open
ACC0030712,CUST019826,PRD09,Term Deposit,2023-06-27,Open
ACC0030713,CUST019826,PRD02,Savings Account,2021-02-08,Open
ACC0030714,CUST019827,PRD01,Checking Account,2024-02-23,Open
ACC0030715,CUST019827,PRD02,Savings Account,2021-05-15,Open
ACC0030716,CUST019828,PRD09,Term Deposit,2019-11-28,Open
ACC0030717,CUST019828,PRD01,Checking Account,2022-01-19,Open
ACC0030718,CUST019829,PRD01,Checking Account,2021-05-01,Open
ACC0030719,CUST019829,PRD02,Savings Account,2017-03-28,Open
ACC0030720,CUST019830,PRD09,Term Deposit,2024-12-26,Open
ACC0030721,CUST019830,PRD01,Checking Account,2023-11-03,Open
ACC0030722,CUST019830,PRD02,Savings Account,2024-04-11,Open
ACC0030723,CUST019831,PRD01,Checking Account,2024-09-30,Open
ACC0030724,CUST019832,PRD01,Checking Account,2024-08-11,Open
ACC0030725,CUST019833,PRD01,Checking Account,2024-08-25,Open
ACC0030726,CUST019833,PRD02,Savings Account,2020-07-16,Open
ACC0030727,CUST019834,PRD01,Checking Account,2022-02-07,Open
ACC0030728,CUST019835,PRD01,Checking Account,2021-09-17,Open
ACC0030729,CUST019836,PRD01,Checking Account,2022-12-17,Open
ACC0030730,CUST019837,PRD01,Checking Account,2024-09-24,Open
ACC0030731,CUST019837,PRD02,Savings Account,2024-04-14,Open
ACC0030732,CUST019838,PRD01,Checking Account,2024-03-14,Open
ACC0030733,CUST019839,PRD01,Checking Account,2022-12-02,Open
ACC0030734,CUST019839,PRD02,Savings Account,2023-04-07,Open
ACC0030735,CUST019840,PRD01,Checking Account,2020-12-17,Open
ACC0030736,CUST019840,PRD02,Savings Account,2022-06-23,Open
ACC0030737,CUST019841,PRD01,Checking Account,2020-09-20,Open
ACC0030738,CUST019841,PRD02,Savings Account,2020-12-25,Open
ACC0030739,CUST019842,PRD01,Checking Account,2021-09-20,Open
ACC0030740,CUST019843,PRD01,Checking Account,2019-05-08,Open
ACC0030741,CUST019843,PRD02,Savings Account,2023-12-28,Open
ACC0030742,CUST019844,PRD01,Checking Account,2024-12-28,Open
ACC0030743,CUST019845,PRD01,Checking Account,2023-12-24,Open
ACC0030744,CUST019845,PRD02,Savings Account,2024-01-01,Open
ACC0030745,CUST019846,PRD01,Checking Account,2023-06-13,Open
ACC0030746,CUST019847,PRD01,Checking Account,2023-07-30,Open
ACC0030747,CUST019848,PRD01,Checking Account,2024-05-05,Open
ACC0030748,CUST019849,PRD01,Checking Account,2024-05-31,Closed
ACC0030749,CUST019850,PRD01,Checking Account,2022-11-01,Open
ACC0030750,CUST019851,PRD01,Checking Account,2017-10-11,Open
ACC0030751,CUST019851,PRD02,Savings Account,2017-09-04,Open
ACC0030752,CUST019852,PRD01,Checking Account,2022-12-31,Closed
ACC0030753,CUST019853,PRD01,Checking Account,2024-10-27,Closed
ACC0030754,CUST019853,PRD02,Savings Account,2024-11-29,Closed
ACC0030755,CUST019854,PRD01,Checking Account,2020-11-29,Open
ACC0030756,CUST019855,PRD09,Term Deposit,2024-07-15,Closed
ACC0030757,CUST019855,PRD01,Checking Account,2024-08-02,Closed
ACC0030758,CUST019856,PRD01,Checking Account,2023-12-16,Closed
ACC0030759,CUST019856,PRD09,Term Deposit,2024-02-11,Closed
ACC0030760,CUST019856,PRD02,Savings Account,2024-05-30,Closed
ACC0030761,CUST019857,PRD01,Checking Account,2020-04-04,Open
ACC0030762,CUST019858,PRD01,Checking Account,2024-04-16,Open
ACC0030763,CUST019859,PRD01,Checking Account,2022-05-26,Open
ACC0030764,CUST019859,PRD02,Savings Account,2022-08-31,Open
ACC0030765,CUST019860,PRD01,Checking Account,2024-10-02,Open
ACC0030766,CUST019861,PRD01,Checking Account,2023-09-28,Open
ACC0030767,CUST019862,PRD01,Checking Account,2024-12-27,Closed
ACC0030768,CUST019863,PRD01,Checking Account,2022-12-15,Closed
ACC0030769,CUST019864,PRD01,Checking Account,2024-09-04,Open
ACC0030770,CUST019864,PRD02,Savings Account,2023-12-31,Open
ACC0030771,CUST019865,PRD01,Checking Account,2024-11-23,Open
ACC0030772,CUST019866,PRD01,Checking Account,2021-12-09,Open
ACC0030773,CUST019867,PRD01,Checking Account,2023-05-22,Open
ACC0030774,CUST019868,PRD01,Checking Account,2021-11-20,Open
ACC0030775,CUST019868,PRD02,Savings Account,2021-10-03,Open
ACC0030776,CUST019869,PRD01,Checking Account,2022-01-10,Open
ACC0030777,CUST019870,PRD01,Checking Account,2022-11-18,Open
ACC0030778,CUST019870,PRD02,Savings Account,2024-01-26,Open
ACC0030779,CUST019871,PRD01,Checking Account,2023-07-28,Open
ACC0030780,CUST019871,PRD02,Savings Account,2024-01-07,Open
ACC0030781,CUST019872,PRD01,Checking Account,2022-05-21,Closed
ACC0030782,CUST019872,PRD09,Term Deposit,2024-02-18,Closed
ACC0030783,CUST019873,PRD09,Term Deposit,2024-02-29,Open
ACC0030784,CUST019873,PRD01,Checking Account,2023-10-05,Open
ACC0030785,CUST019874,PRD01,Checking Account,2018-03-16,Closed
ACC0030786,CUST019874,PRD02,Savings Account,2019-02-28,Closed
ACC0030787,CUST019875,PRD01,Checking Account,2023-01-15,Open
ACC0030788,CUST019876,PRD01,Checking Account,2023-11-16,Open
