deposit_id,customer_id,open_date,principal_amount,term_months,interest_rate,auto_renew,status
DEP002897,CUST017993,2023-06-09,34201.41,24,0.0709,False,Matured
DEP002898,CUST017995,2024-12-07,21740.79,3,0.0671,True,Active
DEP002899,CUST018002,2020-08-30,26051.3,24,0.0707,False,Matured
DEP002900,CUST018003,2024-03-22,6219.97,6,0.0721,False,Active
DEP002901,CUST018023,2019-12-21,32381.15,3,0.0354,True,Withdrawn Early
DEP002902,CUST018039,2024-02-21,1272.55,12,0.0404,False,Matured
DEP002903,CUST018049,2023-11-15,7672.28,3,0.0364,False,Active
DEP002904,CUST018050,2020-10-23,37930.35,24,0.0684,False,Active
DEP002905,CUST018051,2019-02-04,16814.34,3,0.0702,False,Withdrawn Early
DEP002906,CUST018055,2024-09-01,47404.86,6,0.0502,False,Matured
DEP002907,CUST018056,2024-06-24,14202.84,12,0.0744,False,Matured
DEP002908,CUST018066,2024-06-06,5197.29,12,0.0649,True,Active
DEP002909,CUST018073,2024-04-20,48446.1,6,0.0679,True,Active
DEP002910,CUST018074,2021-09-17,36568.96,12,0.067,False,Active
DEP002911,CUST018076,2024-07-02,39564.19,12,0.0325,False,Active
DEP002912,CUST018077,2024-04-25,29082.04,12,0.0398,False,Active
DEP002913,CUST018078,2023-03-30,38852.66,12,0.0734,True,Active
DEP002914,CUST018081,2020-05-29,5774.81,3,0.0359,True,Matured
DEP002915,CUST018082,2024-06-09,20224.99,12,0.0484,False,Withdrawn Early
DEP002916,CUST018098,2024-12-28,15935.72,6,0.055,False,Matured
DEP002917,CUST018106,2019-03-19,44868.47,24,0.071,False,Active
DEP002918,CUST018114,2021-04-06,26903.83,12,0.0396,True,Active
DEP002919,CUST018117,2022-04-13,20320.69,12,0.0539,False,Active
DEP002920,CUST018118,2017-03-06,11886.36,24,0.0372,True,Matured
DEP002921,CUST018120,2022-01-04,9006.35,36,0.0743,False,Active
DEP002922,CUST018121,2024-12-27,29857.47,24,0.0599,False,Matured
DEP002923,CUST018130,2024-04-19,11918.97,3,0.0447,True,Matured
DEP002924,CUST018140,2024-12-04,10754.38,24,0.0766,False,Active
DEP002925,CUST018141,2020-02-18,47918.51,6,0.0483,True,Active
DEP002926,CUST018148,2023-07-24,2458.5,12,0.0555,True,Active
DEP002927,CUST018154,2022-04-02,43839.17,12,0.0483,False,Active
DEP002928,CUST018163,2021-09-22,40273.13,6,0.0481,False,Active
DEP002929,CUST018167,2024-09-12,23265.19,12,0.0656,False,Matured
DEP002930,CUST018180,2024-11-18,19304.74,6,0.0715,True,Active
DEP002931,CUST018184,2022-04-18,36522.24,24,0.0503,False,Active
DEP002932,CUST018186,2023-10-07,47856.14,3,0.0487,True,Active
DEP002933,CUST018189,2024-09-09,35508.98,24,0.0588,True,Matured
DEP002934,CUST018201,2024-03-01,34245.17,3,0.0546,False,Withdrawn Early
DEP002935,CUST018224,2020-12-16,2022.63,12,0.0342,False,Active
DEP002936,CUST018228,2024-01-01,8380.94,12,0.0306,False,Active
DEP002937,CUST018232,2021-11-16,23433.7,3,0.0734,False,Matured
DEP002938,CUST018250,2024-12-12,14737.06,24,0.0735,True,Active
DEP002939,CUST018261,2023-08-24,2503.26,12,0.0395,False,Matured
DEP002940,CUST018262,2019-08-07,16792.12,24,0.0311,False,Active
DEP002941,CUST018268,2022-11-03,44856.64,12,0.0378,False,Matured
DEP002942,CUST018278,2024-01-08,18731.98,3,0.0593,True,Matured
DEP002943,CUST018283,2024-06-05,27820.62,36,0.041,False,Active
DEP002944,CUST018290,2021-02-16,6978.4,12,0.0593,False,Withdrawn Early
DEP002945,CUST018292,2022-10-28,13443.88,6,0.0495,True,Active
DEP002946,CUST018293,2017-10-24,2982.25,6,0.0565,False,Active
DEP002947,CUST018303,2021-08-02,24901.48,12,0.0315,False,Active
DEP002948,CUST018310,2022-12-21,30045.1,6,0.054,True,Active
DEP002949,CUST018320,2023-04-21,29701.98,12,0.035,True,Active
DEP002950,CUST018331,2024-06-07,30833.84,12,0.0685,False,Withdrawn Early
DEP002951,CUST018332,2023-08-16,9517.53,12,0.0523,False,Matured
DEP002952,CUST018333,2020-09-12,12818.13,24,0.0362,True,Matured
DEP002953,CUST018341,2017-10-14,46655.15,12,0.0749,False,Active
DEP002954,CUST018342,2024-11-08,43749.28,3,0.071,False,Active
DEP002955,CUST018346,2019-11-10,32007.83,6,0.0638,True,Withdrawn Early
DEP002956,CUST018365,2023-07-20,42470.64,12,0.0716,False,Withdrawn Early
DEP002957,CUST018379,2020-03-19,36726.47,6,0.0657,False,Withdrawn Early
DEP002958,CUST018383,2024-09-06,44042.83,12,0.076,False,Active
DEP002959,CUST018388,2017-04-16,21675.89,6,0.0601,False,Active
DEP002960,CUST018403,2024-11-21,18193.27,3,0.0577,True,Active
DEP002961,CUST018414,2020-11-09,30260.12,12,0.0739,False,Active
DEP002962,CUST018430,2024-05-03,9477.3,12,0.0764,False,Active
DEP002963,CUST018455,2021-05-22,43391.87,6,0.047,True,Matured
DEP002964,CUST018463,2021-03-24,30287.82,3,0.0463,False,Matured
DEP002965,CUST018469,2019-03-31,39886.62,6,0.0765,True,Active
DEP002966,CUST018486,2021-02-18,23780.92,12,0.041,False,Active
DEP002967,CUST018488,2024-12-05,29086.29,36,0.0733,False,Active
DEP002968,CUST018502,2024-05-03,12059.58,12,0.0704,True,Matured
DEP002969,CUST018503,2019-03-29,1604.14,6,0.0319,True,Withdrawn Early
DEP002970,CUST018510,2024-11-08,17568.87,12,0.0754,True,Active
DEP002971,CUST018535,2024-11-11,11304.35,12,0.0603,False,Active
DEP002972,CUST018541,2024-10-05,20386.17,12,0.0303,False,Matured
DEP002973,CUST018542,2023-03-11,49999.99,12,0.0341,False,Active
DEP002974,CUST018543,2022-07-09,47635.48,6,0.073,False,Matured
DEP002975,CUST018553,2018-02-19,23470.16,6,0.0673,False,Active
DEP002976,CUST018568,2024-05-12,46337.09,6,0.0429,False,Withdrawn Early
DEP002977,CUST018575,2024-09-04,6585.67,24,0.0739,False,Active
DEP002978,CUST018586,2022-03-09,37224.33,12,0.077,False,Matured
DEP002979,CUST018604,2024-07-17,18526.07,12,0.0435,False,Matured
DEP002980,CUST018609,2022-10-19,47452.35,12,0.0421,False,Matured
DEP002981,CUST018610,2024-10-31,38287.43,12,0.0305,True,Matured
DEP002982,CUST018615,2022-02-21,8381.08,12,0.0568,True,Withdrawn Early
DEP002983,CUST018623,2021-02-09,36103.19,3,0.0422,True,Active
DEP002984,CUST018636,2021-01-23,20876.86,6,0.0404,False,Matured
DEP002985,CUST018642,2023-11-01,14345.55,6,0.0607,False,Active
DEP002986,CUST018646,2023-06-02,28943.42,36,0.0677,True,Matured
DEP002987,CUST018651,2021-12-10,42772.55,6,0.043,True,Active
DEP002988,CUST018652,2023-07-20,12442.67,6,0.0525,True,Matured
DEP002989,CUST018655,2023-03-19,25622.79,6,0.0775,True,Active
DEP002990,CUST018656,2021-03-03,35520.87,36,0.0755,True,Active
DEP002991,CUST018663,2021-02-04,31976.21,12,0.0416,True,Active
DEP002992,CUST018665,2022-11-23,25087.67,12,0.0324,False,Matured
DEP002993,CUST018676,2018-08-25,28152.12,12,0.0414,True,Active
DEP002994,CUST018680,2024-12-09,31521.4,6,0.062,True,Withdrawn Early
DEP002995,CUST018690,2017-10-08,26838.49,3,0.0362,False,Active
DEP002996,CUST018706,2017-11-04,23845.77,24,0.0743,False,Matured
DEP002997,CUST018710,2024-11-08,18614.62,12,0.0776,False,Matured
DEP002998,CUST018713,2023-08-31,15722.89,6,0.0589,False,Active
DEP002999,CUST018714,2020-11-08,15694.91,6,0.0716,True,Withdrawn Early
DEP003000,CUST018717,2024-07-29,32177.53,12,0.0536,False,Active
DEP003001,CUST018725,2022-06-10,1326.16,24,0.0497,False,Active
DEP003002,CUST018726,2021-04-28,28813.67,12,0.0528,False,Active
DEP003003,CUST018730,2024-08-24,26029.42,12,0.069,True,Matured
DEP003004,CUST018742,2021-08-28,24060.38,36,0.0526,True,Active
DEP003005,CUST018744,2024-01-25,48676.03,6,0.0643,False,Active
DEP003006,CUST018750,2022-10-20,42667.5,12,0.0404,False,Active
DEP003007,CUST018751,2024-01-23,41552.97,3,0.0556,False,Matured
DEP003008,CUST018754,2024-08-27,21886.16,3,0.048,False,Active
DEP003009,CUST018755,2022-12-29,9309.3,24,0.0651,False,Withdrawn Early
DEP003010,CUST018759,2021-01-28,48617.85,36,0.0498,True,Active
DEP003011,CUST018760,2017-12-03,25066.62,3,0.0641,False,Active
DEP003012,CUST018779,2019-07-23,12986.61,6,0.0774,False,Active
DEP003013,CUST018785,2023-12-03,2393.31,24,0.0631,True,Matured
DEP003014,CUST018786,2024-08-29,29929.0,24,0.0683,False,Matured
DEP003015,CUST018787,2019-11-24,42576.79,12,0.0404,False,Matured
DEP003016,CUST018815,2024-06-08,41809.49,24,0.073,False,Active
DEP003017,CUST018822,2024-12-24,13181.36,12,0.0657,True,Withdrawn Early
DEP003018,CUST018823,2021-02-13,48746.37,6,0.0699,True,Active
DEP003019,CUST018830,2023-10-28,16857.35,6,0.04,False,Matured
DEP003020,CUST018831,2023-11-08,2090.14,3,0.0573,False,Active
DEP003021,CUST018833,2020-11-15,44891.81,12,0.0797,False,Active
DEP003022,CUST018835,2022-10-25,49310.0,6,0.0398,True,Matured
DEP003023,CUST018836,2024-11-25,14867.41,36,0.0595,False,Matured
DEP003024,CUST018841,2023-01-27,32897.09,24,0.0419,False,Active
DEP003025,CUST018843,2022-09-28,15923.48,3,0.0357,False,Matured
DEP003026,CUST018849,2023-05-30,26695.09,12,0.0584,False,Active
DEP003027,CUST018850,2020-09-17,19424.33,6,0.0598,False,Active
DEP003028,CUST018852,2022-05-09,46592.92,36,0.0518,True,Matured
DEP003029,CUST018859,2021-08-04,10595.78,36,0.0494,False,Active
DEP003030,CUST018868,2017-03-05,28203.93,6,0.0426,True,Withdrawn Early
DEP003031,CUST018874,2024-02-23,19039.3,36,0.0503,False,Matured
DEP003032,CUST018880,2024-04-13,18271.85,36,0.0762,False,Active
DEP003033,CUST018883,2024-11-05,47996.73,36,0.0507,False,Matured
DEP003034,CUST018892,2024-07-28,10657.19,3,0.0433,False,Active
DEP003035,CUST018901,2024-09-28,20333.15,6,0.0352,False,Matured
DEP003036,CUST018911,2022-12-24,9805.39,6,0.0669,True,Active
DEP003037,CUST018917,2019-01-26,22151.36,36,0.0391,True,Active
DEP003038,CUST018924,2023-09-07,9083.38,24,0.0672,False,Active
DEP003039,CUST018926,2022-08-22,18496.9,12,0.0637,False,Withdrawn Early
DEP003040,CUST018927,2022-05-11,14150.66,24,0.0378,False,Active
DEP003041,CUST018937,2022-01-30,38859.64,12,0.0782,False,Matured
DEP003042,CUST018938,2024-02-23,22754.41,24,0.0493,True,Active
DEP003043,CUST018939,2020-07-31,12873.04,24,0.0321,False,Matured
DEP003044,CUST018942,2024-02-18,21287.53,3,0.0654,False,Active
DEP003045,CUST018949,2019-03-08,26467.46,24,0.0434,False,Withdrawn Early
DEP003046,CUST018952,2022-01-17,4741.64,36,0.0717,True,Matured
DEP003047,CUST018953,2024-11-24,40169.72,6,0.0466,False,Matured
DEP003048,CUST018955,2024-12-27,43041.0,6,0.0461,False,Active
DEP003049,CUST018957,2020-07-25,16186.54,6,0.071,False,Active
DEP003050,CUST018974,2018-09-01,5392.89,6,0.0568,False,Active
DEP003051,CUST018985,2021-04-05,33287.54,12,0.0637,False,Matured
DEP003052,CUST018986,2024-04-10,8937.19,12,0.0624,True,Matured
DEP003053,CUST019008,2022-07-05,40883.2,3,0.0495,False,Matured
DEP003054,CUST019010,2021-07-13,7373.95,12,0.049,False,Matured
DEP003055,CUST019012,2024-12-28,45215.56,36,0.0604,True,Active
DEP003056,CUST019016,2024-06-25,44814.09,12,0.0538,False,Matured
DEP003057,CUST019018,2021-02-08,17809.88,6,0.0733,True,Active
DEP003058,CUST019023,2021-06-29,36506.43,12,0.0786,True,Active
DEP003059,CUST019026,2022-02-12,41641.01,24,0.0463,True,Withdrawn Early
DEP003060,CUST019034,2021-12-12,24830.76,24,0.0614,False,Active
DEP003061,CUST019036,2022-05-07,30320.66,12,0.0616,True,Active
DEP003062,CUST019050,2024-06-30,16977.09,3,0.0584,True,Active
DEP003063,CUST019066,2024-12-28,29170.05,36,0.0508,True,Active
DEP003064,CUST019074,2022-03-13,32861.79,6,0.0584,False,Active
DEP003065,CUST019087,2019-05-02,48949.92,6,0.0347,False,Active
DEP003066,CUST019101,2023-01-14,20289.79,12,0.0706,True,Matured
DEP003067,CUST019103,2017-12-31,2461.6,24,0.0744,False,Matured
DEP003068,CUST019129,2024-03-05,42576.55,6,0.0335,False,Matured
DEP003069,CUST019133,2016-12-28,32621.52,12,0.0744,False,Active
DEP003070,CUST019134,2024-04-01,28724.57,12,0.0382,False,Active
DEP003071,CUST019139,2022-08-03,1072.8,12,0.0559,False,Active
DEP003072,CUST019142,2022-08-14,14993.81,6,0.0708,False,Active
DEP003073,CUST019145,2022-04-07,21227.1,36,0.0719,True,Active
DEP003074,CUST019147,2017-11-02,5236.67,6,0.0506,False,Active
DEP003075,CUST019148,2024-04-20,12968.56,12,0.0704,False,Matured
DEP003076,CUST019151,2024-09-03,22709.31,12,0.0725,False,Matured
DEP003077,CUST019156,2020-04-20,1028.75,12,0.0325,True,Active
DEP003078,CUST019169,2018-04-26,43711.9,3,0.0611,True,Active
DEP003079,CUST019185,2021-10-17,22110.08,3,0.0624,True,Matured
DEP003080,CUST019196,2024-01-24,20605.88,24,0.058,True,Matured
DEP003081,CUST019199,2022-07-11,35395.88,36,0.0394,False,Active
DEP003082,CUST019200,2024-02-24,10368.66,3,0.0639,True,Withdrawn Early
DEP003083,CUST019206,2024-11-16,29790.45,6,0.0581,False,Active
DEP003084,CUST019216,2024-02-21,32782.65,12,0.073,False,Matured
DEP003085,CUST019219,2024-08-07,33289.1,6,0.0469,True,Active
DEP003086,CUST019222,2023-10-25,35517.48,3,0.0404,False,Active
DEP003087,CUST019223,2024-05-20,5847.97,12,0.0474,True,Active
DEP003088,CUST019230,2024-04-23,21577.73,12,0.0755,False,Active
DEP003089,CUST019231,2024-10-17,27998.15,3,0.0357,False,Matured
DEP003090,CUST019238,2021-12-12,21086.97,3,0.0343,False,Matured
DEP003091,CUST019242,2019-07-15,10058.36,3,0.066,False,Matured
DEP003092,CUST019245,2021-04-30,3684.09,12,0.0683,False,Matured
DEP003093,CUST019246,2021-12-25,47630.24,12,0.056,False,Matured
DEP003094,CUST019248,2024-12-12,10035.77,12,0.0746,False,Matured
DEP003095,CUST019256,2019-10-18,15837.18,36,0.0344,False,Matured
DEP003096,CUST019267,2019-11-13,16091.34,6,0.0782,False,Active
DEP003097,CUST019270,2022-05-11,12161.17,3,0.0386,True,Withdrawn Early
DEP003098,CUST019272,2024-02-21,37099.1,12,0.0384,True,Matured
DEP003099,CUST019278,2022-07-31,17125.99,12,0.0498,False,Matured
DEP003100,CUST019281,2019-12-10,47850.95,12,0.0664,True,Matured
DEP003101,CUST019282,2022-05-26,19424.7,12,0.058,False,Matured
DEP003102,CUST019283,2023-04-26,44737.75,12,0.0451,False,Active
DEP003103,CUST019288,2017-08-31,48645.36,12,0.0366,False,Matured
DEP003104,CUST019292,2024-06-17,30132.15,12,0.0793,True,Active
DEP003105,CUST019293,2024-09-11,5569.86,3,0.0616,False,Matured
DEP003106,CUST019298,2024-07-18,23866.03,24,0.0447,True,Active
DEP003107,CUST019300,2023-10-06,10887.44,3,0.0418,True,Active
DEP003108,CUST019301,2023-08-29,14311.22,3,0.0419,True,Matured
DEP003109,CUST019305,2017-11-26,38959.47,12,0.0775,False,Active
DEP003110,CUST019311,2019-10-18,43508.06,6,0.0319,True,Matured
DEP003111,CUST019315,2023-09-23,8776.31,3,0.0327,False,Matured
DEP003112,CUST019316,2024-04-14,30896.03,24,0.0749,False,Withdrawn Early
DEP003113,CUST019333,2023-12-25,31111.57,24,0.076,True,Matured
DEP003114,CUST019347,2024-12-26,14947.06,36,0.0383,False,Active
DEP003115,CUST019349,2024-01-30,12812.21,24,0.0765,False,Active
DEP003116,CUST019351,2024-05-12,48158.63,6,0.0443,False,Active
DEP003117,CUST019358,2024-11-17,12446.8,3,0.046,False,Active
DEP003118,CUST019366,2023-05-10,36316.33,3,0.0555,False,Active
DEP003119,CUST019367,2024-01-29,22056.06,24,0.0646,False,Active
DEP003120,CUST019370,2024-06-26,10507.52,3,0.0695,False,Matured
DEP003121,CUST019373,2018-07-18,39279.14,12,0.0312,True,Active
DEP003122,CUST019376,2022-11-10,3209.13,24,0.0563,False,Active
DEP003123,CUST019379,2020-08-20,37520.42,6,0.0689,False,Matured
DEP003124,CUST019380,2024-07-25,48092.97,36,0.0711,False,Active
DEP003125,CUST019382,2024-10-09,12594.97,24,0.063,False,Withdrawn Early
DEP003126,CUST019383,2024-09-08,42949.62,6,0.0368,False,Active
DEP003127,CUST019387,2023-03-01,9819.4,6,0.0571,True,Active
DEP003128,CUST019399,2024-10-12,28775.94,12,0.0618,True,Active
DEP003129,CUST019403,2020-10-18,28764.16,12,0.0335,False,Active
DEP003130,CUST019413,2024-11-08,8628.66,12,0.0739,False,Active
DEP003131,CUST019416,2021-10-18,15219.1,6,0.0588,False,Active
DEP003132,CUST019427,2023-10-21,2415.81,12,0.0336,False,Withdrawn Early
DEP003133,CUST019430,2021-10-24,19852.95,12,0.0669,True,Matured
DEP003134,CUST019445,2024-06-25,33556.8,6,0.0496,True,Active
DEP003135,CUST019458,2023-07-18,4747.3,3,0.041,False,Active
DEP003136,CUST019469,2023-06-08,26188.64,12,0.0486,False,Matured
DEP003137,CUST019474,2022-03-06,20017.23,6,0.0469,False,Active
DEP003138,CUST019481,2024-01-29,19520.26,6,0.0528,False,Active
DEP003139,CUST019483,2022-05-30,15362.59,24,0.0638,False,Active
DEP003140,CUST019485,2022-03-29,20299.91,24,0.0597,True,Withdrawn Early
DEP003141,CUST019491,2023-04-01,17494.21,12,0.0657,True,Matured
DEP003142,CUST019492,2023-10-27,23231.34,3,0.0785,False,Active
DEP003143,CUST019497,2024-12-20,45017.37,24,0.0759,False,Active
DEP003144,CUST019502,2023-08-21,14398.69,36,0.0391,True,Matured
DEP003145,CUST019510,2020-04-23,19602.35,12,0.0639,False,Matured
DEP003146,CUST019515,2024-06-29,2558.68,12,0.0485,True,Matured
DEP003147,CUST019517,2022-07-07,3744.54,12,0.0314,False,Withdrawn Early
DEP003148,CUST019525,2024-11-30,28473.07,36,0.0737,False,Active
DEP003149,CUST019530,2022-05-24,20648.91,12,0.0695,False,Active
DEP003150,CUST019536,2022-12-16,30613.56,12,0.0535,False,Matured
DEP003151,CUST019542,2020-05-17,16322.11,3,0.0521,False,Active
DEP003152,CUST019550,2021-10-09,29908.08,6,0.075,False,Active
DEP003153,CUST019551,2024-12-28,22076.09,6,0.0339,False,Active
DEP003154,CUST019554,2024-01-13,41157.56,12,0.0652,False,Matured
DEP003155,CUST019571,2024-07-03,26902.1,12,0.03,False,Active
DEP003156,CUST019573,2020-04-16,12504.66,3,0.0419,False,Matured
DEP003157,CUST019575,2021-03-08,21081.08,12,0.0487,True,Matured
DEP003158,CUST019585,2021-11-11,39508.46,24,0.0489,False,Matured
DEP003159,CUST019598,2022-01-24,22984.72,12,0.0534,True,Active
DEP003160,CUST019599,2021-07-20,21054.43,12,0.0697,True,Active
DEP003161,CUST019606,2024-05-09,44897.04,3,0.0696,False,Matured
DEP003162,CUST019607,2020-03-15,28482.02,6,0.0547,False,Active
DEP003163,CUST019610,2019-04-06,15050.52,24,0.0667,False,Withdrawn Early
DEP003164,CUST019616,2022-10-17,47953.12,6,0.0598,False,Active
DEP003165,CUST019622,2024-08-14,15277.24,12,0.0517,True,Matured
DEP003166,CUST019626,2022-08-04,595.96,6,0.053,True,Withdrawn Early
DEP003167,CUST019628,2020-11-01,40161.83,24,0.0718,True,Active
DEP003168,CUST019632,2019-05-04,39260.5,6,0.0356,False,Active
DEP003169,CUST019641,2024-08-02,48700.33,3,0.0306,False,Active
DEP003170,CUST019646,2020-05-04,12538.61,6,0.0628,False,Active
DEP003171,CUST019656,2023-05-19,1161.73,36,0.0457,True,Active
DEP003172,CUST019662,2018-08-31,26722.79,12,0.0555,False,Active
DEP003173,CUST019670,2022-12-08,8356.12,12,0.0503,True,Matured
DEP003174,CUST019672,2019-01-30,12574.19,12,0.0794,True,Active
DEP003175,CUST019678,2021-06-24,33593.88,24,0.0789,False,Matured
DEP003176,CUST019688,2018-09-24,37468.33,3,0.0445,True,Matured
DEP003177,CUST019692,2016-09-23,38981.67,6,0.0443,True,Matured
DEP003178,CUST019694,2021-01-04,13977.82,3,0.0495,False,Withdrawn Early
DEP003179,CUST019717,2024-03-31,49215.84,36,0.0513,False,Active
DEP003180,CUST019722,2023-09-21,15839.63,24,0.0798,True,Active
DEP003181,CUST019734,2024-06-13,23389.91,12,0.0313,True,Active
DEP003182,CUST019747,2024-04-25,41574.19,6,0.0706,True,Matured
DEP003183,CUST019749,2022-02-20,8254.62,6,0.0369,False,Matured
DEP003184,CUST019753,2024-06-21,3278.04,3,0.0365,True,Matured
DEP003185,CUST019754,2023-06-11,19081.1,3,0.0456,False,Active
DEP003186,CUST019756,2024-02-03,19453.8,12,0.0319,False,Matured
DEP003187,CUST019762,2022-10-21,8986.79,3,0.0553,False,Withdrawn Early
DEP003188,CUST019765,2023-03-10,42126.83,36,0.0685,False,Active
DEP003189,CUST019768,2024-08-04,27488.58,6,0.0692,True,Active
DEP003190,CUST019782,2021-11-14,31694.13,12,0.0325,False,Active
DEP003191,CUST019785,2024-08-16,15246.42,12,0.0552,False,Active
DEP003192,CUST019787,2024-11-30,9280.52,12,0.0718,False,Active
DEP003193,CUST019792,2022-07-05,10204.09,24,0.0782,True,Matured
DEP003194,CUST019793,2018-11-08,3711.38,3,0.0531,True,Active
DEP003195,CUST019801,2024-02-15,10379.0,12,0.0481,False,Active
DEP003196,CUST019806,2020-09-05,35861.38,12,0.0777,False,Active
DEP003197,CUST019812,2024-08-31,15343.26,24,0.0355,True,Matured
DEP003198,CUST019819,2022-01-14,12654.12,24,0.0697,True,Active
DEP003199,CUST019821,2024-06-28,44146.87,6,0.0642,True,Matured
DEP003200,CUST019824,2023-12-20,36484.68,6,0.0612,True,Active
DEP003201,CUST019826,2023-06-27,28381.51,3,0.0795,True,Active
DEP003202,CUST019828,2019-11-28,33995.63,3,0.0411,True,Active
DEP003203,CUST019830,2024-12-26,46882.54,12,0.0601,False,Active
DEP003204,CUST019855,2024-07-15,48464.18,6,0.0692,False,Active
DEP003205,CUST019856,2024-02-11,49423.95,6,0.0406,False,Active
DEP003206,CUST019872,2024-02-18,46286.2,12,0.0366,True,Active
DEP003207,CUST019873,2024-02-29,20266.26,6,0.0728,False,Withdrawn Early
DEP003208,CUST019881,2023-07-04,2034.89,6,0.0508,False,Matured
DEP003209,CUST019889,2020-07-17,29662.23,6,0.0468,False,Withdrawn Early
DEP003210,CUST019892,2019-01-02,48648.24,24,0.0743,False,Active
DEP003211,CUST019899,2023-07-11,13346.34,3,0.0599,True,Matured
DEP003212,CUST019900,2022-10-07,38809.05,12,0.0722,False,Active
DEP003213,CUST019904,2020-08-02,13653.32,12,0.0693,True,Matured
DEP003214,CUST019907,2023-01-02,36562.34,6,0.0317,False,Matured
DEP003215,CUST019910,2024-12-22,33887.28,36,0.0479,False,Matured
DEP003216,CUST019912,2023-12-13,25246.67,36,0.0681,True,Matured
DEP003217,CUST019915,2022-01-28,3988.07,12,0.0372,True,Matured
DEP003218,CUST019920,2023-04-22,21741.03,12,0.0486,False,Active
DEP003219,CUST019928,2024-12-09,45592.86,36,0.0515,True,Matured
DEP003220,CUST019930,2024-07-28,26495.54,12,0.0511,False,Withdrawn Early
