customer_id,signup_date,birth_year,age,age_band,gender,region,city,branch_id,employment_status,occupation_group,income_band,annual_income,education_level,marital_status,customer_type,acquisition_channel,acquisition_campaign_flag,relationship_start_date,tenure_years,digital_adoption,mobile_banking_user,internet_banking_user,premium_customer_flag,salary_customer_flag,customer_status,churn_flag,risk_segment,recency_months,frequency_avg_monthly_txns,monetary_avg_balance,r_score,f_score,m_score,rfm_score,rfm_segment,customer_value_score,value_segment,lifecycle_segment,behavioral_segment,digital_segment,customer_lifetime_value,products_owned_count,multi_product_flag
CUST018672,2016-08-15,1977,49,46-55,Male,Region-03,Region-03-City-1,BR016,Student,Clerical,<15K,1600.0,Diploma,Single,Individual,CH11,False,2016-08-15,8.38,High,True,True,False,False,Active,False,Elevated,0,2.71,367.34,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,16.0,1,False
CUST018673,2016-02-07,1984,42,36-45,Male,Region-07,Region-07-City-1,BR004,Employed,Other,<15K,6100.0,Bachelor,Single,Individual,CH06,False,2016-02-07,8.9,High,True,True,False,True,Active,False,Moderate,0,0.75,486.17,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Digital First,High,62.85,4,True
CUST018674,2020-05-12,1956,70,66+,Female,Region-04,Region-04-City-1,BR005,Unemployed,Clerical,<15K,1200.0,Diploma,Single,Individual,CH09,False,2020-05-12,4.64,Medium,True,False,False,False,Churned,True,Critical,18,0.25,25.61,1,1,1,111,Lost,20.0,Mass,Churned,Low Engagement,Medium,-108.26,6,True
CUST018675,2017-03-05,1978,48,46-55,Male,Region-12,Region-12-City-1,BR012,Employed,Other,<15K,9200.0,High School,Married,Individual,CH08,False,2017-03-05,7.82,Medium,True,False,False,True,Active,False,Elevated,0,1.46,1922.29,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,113.43,5,True
CUST018676,2018-07-19,1989,37,36-45,Male,Region-06,Region-06-City-3,BR022,Employed,Clerical,<15K,4200.0,PhD,Single,Individual,CH01,False,2018-07-19,6.45,Medium,False,True,False,False,Active,False,Low,0,1.5,1432.52,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Low Engagement,Medium,138.44,2,True
CUST018677,2018-05-06,1964,62,56-65,Female,Region-01,Region-01-City-1,BR003,Employed,Professional,15K-30K,23600.0,High School,Married,Individual,CH07,False,2018-05-06,6.66,High,True,True,False,False,Dormant,False,Moderate,0,0.04,2402.92,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Digital First,High,292.38,2,True
CUST018678,2024-04-22,1976,50,46-55,Female,Region-07,Region-07-City-1,BR007,Employed,Clerical,<15K,6400.0,Bachelor,Single,Individual,CH01,False,2024-04-22,0.69,High,True,True,False,False,Active,False,Low,0,2.12,945.53,3,5,3,353,Potential Loyalist,73.3,High Value,Growing,Digital First,High,118.41,3,True
CUST018679,2023-09-12,1968,58,56-65,Female,Region-03,Region-03-City-2,BR023,Employed,Clerical,<15K,4600.0,Diploma,Single,Individual,CH09,True,2023-09-12,1.3,Medium,False,True,False,True,Active,False,Moderate,0,1.54,969.39,3,4,3,343,Potential Loyalist,66.7,High Value,Growing,Low Engagement,Medium,99.75,2,True
CUST018680,2024-04-19,1958,68,66+,Male,Region-05,Region-05-City-2,BR012,Retired,Business Owner,<15K,3100.0,Bachelor,Married,Individual,CH10,True,2024-04-19,0.7,High,True,True,False,False,Active,False,Elevated,0,2.75,633.63,3,5,3,353,Potential Loyalist,73.3,High Value,Growing,Digital First,High,36.09,7,True
CUST018681,2024-08-25,2003,23,18-25,Male,Region-12,Region-12-City-1,BR025,Employed,Business Owner,<15K,1900.0,High School,Divorced,Individual,CH01,False,2024-08-25,0.35,High,True,True,False,True,Active,False,Elevated,0,2.25,257.89,3,5,1,351,Potential Loyalist,60.0,Affluent,New,Digital First,High,7.31,5,True
CUST018682,2017-06-20,1982,44,36-45,Male,Region-03,Region-03-City-3,BR006,Self-Employed,Business Owner,<15K,10400.0,High School,Married,Individual,CH03,False,2017-06-20,7.53,High,True,True,False,False,Churned,True,Elevated,5,0.33,1212.17,1,1,4,114,At Risk,40.0,Mass Affluent,Churned,Digital First,High,74.5,3,True
CUST018683,2023-05-11,1971,55,46-55,Female,Region-09,Region-09-City-2,BR014,Employed,Manager,<15K,11900.0,Bachelor,Married,Individual,CH04,False,2023-05-11,1.64,High,True,True,False,False,Dormant,False,Elevated,0,0.58,1483.73,3,2,4,324,Potential Loyalist,60.0,Affluent,Growing,Digital First,High,98.32,3,True
CUST018684,2024-11-11,1968,58,56-65,Female,Region-09,Region-09-City-3,BR009,Employed,Public Sector,<15K,4000.0,High School,Married,Individual,CH10,True,2024-11-11,0.14,Medium,True,False,False,False,Active,False,High,0,1.54,316.22,3,4,2,342,Potential Loyalist,60.0,Affluent,New,Low Engagement,Medium,-36.2,2,True
CUST018685,2016-07-24,1987,39,36-45,Female,Region-05,Region-05-City-3,BR001,Employed,Clerical,<15K,5600.0,Bachelor,Single,Individual,CH03,False,2016-07-24,8.44,High,True,True,False,False,Active,False,Low,0,2.88,1528.87,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,165.87,4,True
CUST018686,2022-06-08,1955,71,66+,Female,Region-06,Region-06-City-3,BR023,Student,Professional,<15K,2600.0,Diploma,Married,Individual,CH10,True,2022-06-08,2.57,High,True,True,False,False,Churned,True,Elevated,1,1.46,223.06,1,4,1,141,At Risk,40.0,Mass Affluent,Churned,Digital First,High,0.86,3,True
CUST018687,2017-08-23,1981,45,36-45,Male,Region-02,Region-02-City-3,BR008,Employed,Manual Labor,<15K,7500.0,Bachelor,Married,Individual,CH12,True,2017-08-23,7.36,Medium,False,True,False,True,Active,False,Low,0,1.33,1851.5,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,187.34,6,True
CUST018688,2016-05-11,1962,64,56-65,Male,Region-06,Region-06-City-2,BR002,Self-Employed,Professional,<15K,6200.0,High School,Married,Individual,CH12,False,2016-05-11,8.64,Medium,False,True,False,False,Active,False,Low,0,1.62,997.11,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Transaction Heavy,Medium,117.79,6,True
CUST018689,2020-04-04,1998,28,26-35,Female,Region-07,Region-07-City-2,BR010,Employed,Manual Labor,<15K,5500.0,Bachelor,Single,Individual,CH08,True,2020-04-04,4.74,High,True,True,False,True,Active,False,Moderate,0,1.08,584.46,3,3,3,333,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,70.04,3,True
CUST018690,2016-08-29,1993,33,26-35,Male,Region-08,Region-08-City-2,BR014,Employed,Public Sector,<15K,4000.0,Diploma,Single,Individual,CH08,True,2016-08-29,8.34,High,True,True,False,False,Active,False,Moderate,0,0.71,1111.27,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Digital First,High,99.05,4,True
CUST018691,2016-04-14,1991,35,26-35,Female,Region-10,Region-10-City-2,BR010,Employed,Public Sector,<15K,1500.0,Diploma,Divorced,Small Business,CH05,False,2016-04-14,8.71,High,True,True,False,False,Active,False,Elevated,0,1.54,331.87,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,1.15,3,True
CUST018692,2023-08-20,1958,68,66+,Female,Region-12,Region-12-City-1,BR008,Employed,Clerical,<15K,6300.0,High School,Widowed,Individual,CH07,True,2023-08-20,1.37,High,True,True,False,True,Active,False,Low,0,1.92,717.1,3,5,3,353,Potential Loyalist,73.3,High Value,Growing,Digital First,High,96.36,3,True
CUST018693,2023-08-12,1954,72,66+,Male,Region-06,Region-06-City-3,BR018,Retired,Clerical,<15K,3400.0,Diploma,Single,Individual,CH11,True,2023-08-12,1.39,Medium,False,True,False,False,Active,False,Low,0,1.83,539.08,3,5,2,352,Potential Loyalist,66.7,High Value,Growing,Transaction Heavy,Medium,68.14,2,True
CUST018694,2021-08-15,1975,51,46-55,Female,Region-11,Region-11-City-3,BR018,Retired,Manual Labor,<15K,3500.0,Bachelor,Single,Individual,CH05,False,2021-08-15,3.38,High,True,True,False,False,Active,False,Low,0,1.79,693.5,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,79.6,2,True
CUST018695,2019-12-08,1969,57,56-65,Male,Region-11,Region-11-City-1,BR025,Employed,Professional,15K-30K,28400.0,High School,Single,Corporate,CH10,False,2019-12-08,5.07,High,True,True,False,True,Active,False,Low,0,2.79,5018.81,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,560.48,3,True
CUST018696,2017-11-30,1989,37,36-45,Male,Region-04,Region-04-City-3,BR004,Employed,Professional,<15K,7100.0,High School,Married,Individual,CH02,False,2017-11-30,7.09,High,True,True,False,True,Active,False,Low,0,2.12,811.61,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,114.84,3,True
CUST018697,2023-04-15,1989,37,36-45,Male,Region-04,Region-04-City-3,BR001,Employed,Public Sector,<15K,3800.0,High School,Married,Small Business,CH09,False,2023-04-15,1.71,Medium,False,True,False,True,Active,False,Low,0,0.75,1009.64,3,2,4,324,Potential Loyalist,60.0,Affluent,Growing,Low Engagement,Medium,94.68,2,True
CUST018698,2023-03-13,1971,55,46-55,Female,Region-07,Region-07-City-1,BR022,Retired,Professional,<15K,10500.0,Bachelor,Single,Individual,CH06,True,2023-03-13,1.8,High,True,True,False,False,Active,False,Low,0,1.25,1904.9,3,4,5,345,Potential Loyalist,80.0,High Value,Growing,Digital First,High,207.36,1,False
CUST018699,2022-03-10,1958,68,66+,Female,Region-06,Region-06-City-2,BR025,Self-Employed,Manual Labor,<15K,11400.0,High School,Single,Individual,CH08,False,2022-03-10,2.81,Medium,True,False,False,False,Dormant,False,Moderate,0,0.04,2158.08,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Deposit Heavy,Medium,207.11,1,False
CUST018700,2022-07-02,1967,59,56-65,Male,Region-05,Region-05-City-3,BR017,Employed,Professional,30K-55K,41700.0,Bachelor,Single,Individual,CH10,False,2022-07-02,2.5,Medium,False,True,False,False,Active,False,Low,0,3.25,9308.43,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Deposit Heavy,Medium,950.72,2,True
CUST018701,2016-07-16,1977,49,46-55,Male,Region-02,Region-02-City-3,BR023,Employed,Clerical,<15K,7200.0,Bachelor,Married,Individual,CH04,True,2016-07-16,8.46,High,True,True,False,False,Churned,True,Moderate,11,1.96,830.66,1,5,3,153,At Risk,60.0,Affluent,Churned,Digital First,High,106.52,3,True
CUST018702,2021-05-23,1963,63,56-65,Male,Region-10,Region-10-City-2,BR016,Employed,Clerical,15K-30K,21100.0,High School,Single,Individual,CH02,True,2021-05-23,3.61,Medium,False,True,False,True,Active,False,Elevated,0,0.75,6118.6,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Deposit Heavy,Medium,361.32,2,True
CUST018703,2017-03-07,1967,59,56-65,Female,Region-07,Region-07-City-2,BR022,Employed,Business Owner,<15K,4700.0,Diploma,Married,Individual,CH07,True,2017-03-07,7.82,Low,False,False,False,False,Active,False,Elevated,0,0.5,727.86,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Branch Dependent,Low,24.86,1,False
CUST018704,2024-06-03,1963,63,56-65,Male,Region-03,Region-03-City-2,BR013,Employed,Clerical,<15K,13100.0,Bachelor,Single,Individual,CH09,False,2024-06-03,0.58,High,True,True,False,True,Active,False,Elevated,0,2.38,2774.92,3,5,5,355,Potential Loyalist,86.7,Premium,Growing,Digital First,High,179.23,4,True
CUST018705,2024-01-05,1953,73,66+,Female,Region-11,Region-11-City-1,BR011,Employed,Manual Labor,<15K,7900.0,Diploma,Single,Individual,CH11,False,2024-01-05,0.99,Medium,True,False,False,True,Active,False,Elevated,0,0.67,599.13,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,37.28,3,True
CUST018706,2017-10-04,1983,43,36-45,Male,Region-12,Region-12-City-1,BR014,Employed,Professional,<15K,9500.0,Bachelor,Single,Individual,CH02,False,2017-10-04,7.24,Medium,False,True,False,True,Active,False,Low,0,1.33,1479.53,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Low Engagement,Medium,167.83,5,True
CUST018707,2022-09-11,2004,22,18-25,Female,Region-02,Region-02-City-3,BR010,Employed,Manual Labor,<15K,2800.0,Bachelor,Single,Individual,CH02,False,2022-09-11,2.31,Medium,False,True,False,False,Active,False,Elevated,0,0.25,561.27,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,4.5,1,False
CUST018708,2024-03-08,2002,24,18-25,Male,Region-07,Region-07-City-1,BR010,Retired,Clerical,<15K,1700.0,Diploma,Single,Individual,CH10,False,2024-03-08,0.82,High,True,True,False,False,Dormant,False,Elevated,0,0.17,312.52,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Growing,Digital First,High,-13.39,1,False
CUST018709,2019-08-15,2001,25,18-25,Male,Region-08,Region-08-City-1,BR012,Employed,Clerical,<15K,5400.0,Master,Married,Individual,CH09,False,2019-08-15,5.38,Medium,True,False,False,False,Active,False,Moderate,0,0.54,469.78,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,55.14,2,True
CUST018710,2023-08-10,1986,40,36-45,Male,Region-03,Region-03-City-1,BR016,Unemployed,Business Owner,<15K,1200.0,High School,Single,Individual,CH04,True,2023-08-10,1.39,High,True,True,False,False,Churned,True,High,7,1.0,157.57,1,3,1,131,At Risk,33.3,Mass Affluent,Churned,Digital First,High,-55.58,6,True
CUST018711,2024-05-16,1991,35,26-35,Female,Region-04,Region-04-City-3,BR017,Employed,Public Sector,<15K,3700.0,Bachelor,Single,Individual,CH06,False,2024-05-16,0.63,High,True,True,False,False,Active,False,Moderate,0,1.38,773.42,3,4,3,343,Potential Loyalist,66.7,High Value,Growing,Digital First,High,78.34,1,False
CUST018712,2021-04-20,1953,73,66+,Female,Region-05,Region-05-City-3,BR001,Employed,Manual Labor,<15K,11500.0,High School,Single,Individual,CH08,False,2021-04-20,3.7,High,True,True,False,True,Active,False,Moderate,0,0.42,2021.5,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Digital First,High,200.01,5,True
CUST018713,2020-01-07,1961,65,56-65,Female,Region-05,Region-05-City-2,BR007,Employed,Other,<15K,5300.0,Diploma,Single,Small Business,CH06,True,2020-01-07,4.98,High,True,True,False,True,Dormant,False,Low,0,0.0,1569.59,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Digital First,High,134.92,5,True
CUST018714,2020-03-21,1988,38,36-45,Male,Region-09,Region-09-City-2,BR007,Retired,Public Sector,<15K,6900.0,High School,Single,Individual,CH11,True,2020-03-21,4.78,High,True,True,False,False,Active,False,Low,0,1.96,1280.13,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,155.08,6,True
CUST018715,2019-09-17,2004,22,18-25,Female,Region-01,Region-01-City-1,BR011,Self-Employed,Other,<15K,1500.0,Diploma,Single,Individual,CH12,False,2019-09-17,5.29,High,True,True,False,False,Dormant,False,Moderate,0,0.88,217.17,3,3,1,331,Potential Loyalist,46.7,Affluent,Established,Digital First,High,20.78,3,True
CUST018716,2024-09-16,1999,27,26-35,Female,Region-08,Region-08-City-1,BR016,Self-Employed,Public Sector,<15K,3400.0,Bachelor,Single,Individual,CH01,True,2024-09-16,0.29,Medium,True,False,False,False,Churned,True,Moderate,10,1.04,248.03,1,3,1,131,At Risk,33.3,Mass Affluent,Churned,Low Engagement,Medium,34.3,3,True
CUST018717,2022-04-29,1984,42,36-45,Female,Region-07,Region-07-City-2,BR024,Retired,Other,<15K,5700.0,Master,Single,Individual,CH06,True,2022-04-29,2.67,High,True,True,False,False,Dormant,False,Low,0,0.12,1376.75,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Digital First,High,123.35,4,True
CUST018718,2021-11-10,1955,71,66+,Male,Region-10,Region-10-City-2,BR018,Employed,Manager,<15K,12100.0,High School,Single,Individual,CH07,True,2021-11-10,3.14,Medium,True,False,False,False,Active,False,Elevated,0,0.83,2014.35,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Deposit Heavy,Medium,126.77,5,True
CUST018719,2022-04-22,2003,23,18-25,Female,Region-12,Region-12-City-2,BR002,Self-Employed,Manager,<15K,1600.0,Bachelor,Divorced,Individual,CH10,True,2022-04-22,2.69,High,True,True,False,False,Active,False,Critical,0,3.46,217.17,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,-84.66,5,True
CUST018720,2019-12-09,1967,59,56-65,Female,Region-06,Region-06-City-2,BR017,Retired,Public Sector,<15K,3300.0,High School,Married,Individual,CH08,False,2019-12-09,5.06,Medium,True,False,False,False,Active,False,Moderate,0,0.08,1027.84,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,79.92,1,False
CUST018721,2022-11-17,1952,74,66+,Male,Region-02,Region-02-City-1,BR006,Student,Clerical,<15K,3300.0,High School,Single,Individual,CH09,False,2022-11-17,2.12,Low,False,False,False,False,Active,False,Low,0,0.38,227.06,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Branch Dependent,Low,26.31,3,True
CUST018722,2019-04-15,1992,34,26-35,Male,Region-06,Region-06-City-3,BR018,Employed,Manager,<15K,4400.0,Bachelor,Married,Individual,CH07,True,2019-04-15,5.71,High,True,True,False,True,Dormant,False,Low,0,0.17,503.4,3,1,2,312,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,52.2,3,True
CUST018723,2016-07-31,1959,67,66+,Male,Region-03,Region-03-City-3,BR002,Self-Employed,Manual Labor,<15K,6800.0,Bachelor,Divorced,Individual,CH01,False,2016-07-31,8.42,High,True,True,False,False,Active,False,Low,0,0.79,758.64,3,3,3,333,Potential Loyalist,60.0,Affluent,Established,Digital First,High,94.56,5,True
CUST018724,2019-01-12,1966,60,56-65,Male,Region-07,Region-07-City-1,BR009,Employed,Professional,<15K,8400.0,Bachelor,Married,Individual,CH03,True,2019-01-12,5.97,Medium,True,False,False,False,Churned,True,Elevated,16,0.04,456.42,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Low Engagement,Medium,26.05,4,True
CUST018725,2021-06-15,1987,39,36-45,Male,Region-03,Region-03-City-1,BR015,Employed,Public Sector,<15K,3200.0,Bachelor,Married,Individual,CH06,False,2021-06-15,3.55,Medium,False,True,False,True,Active,False,Low,0,1.04,589.27,3,3,3,333,Potential Loyalist,60.0,Affluent,Loyal,Low Engagement,Medium,63.05,5,True
CUST018726,2021-01-16,2003,23,18-25,Male,Region-01,Region-01-City-1,BR006,Employed,Professional,<15K,3600.0,High School,Single,Individual,CH04,False,2021-01-16,3.96,High,True,True,False,False,Churned,True,High,18,0.54,59.38,1,2,1,121,Lost,26.7,Mass Affluent,Churned,Digital First,High,-49.88,6,True
CUST018727,2019-09-14,1999,27,26-35,Male,Region-07,Region-07-City-1,BR013,Employed,Professional,<15K,12300.0,Master,Married,Individual,CH01,False,2019-09-14,5.3,Medium,False,True,False,True,Active,False,Low,0,0.67,1053.26,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Low Engagement,Medium,140.23,1,False
CUST018728,2018-06-20,1958,68,66+,Female,Region-04,Region-04-City-2,BR011,Retired,Professional,<15K,2500.0,Bachelor,Married,Individual,CH06,True,2018-06-20,6.53,Low,False,False,False,False,Active,False,Elevated,0,1.33,459.64,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Branch Dependent,Low,9.73,5,True
CUST018729,2022-03-26,1959,67,66+,Male,Region-03,Region-03-City-1,BR002,Retired,Other,<15K,1300.0,High School,Married,Individual,CH09,True,2022-03-26,2.77,Medium,True,False,False,False,Active,False,Low,0,1.67,250.84,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Transaction Heavy,Medium,31.68,1,False
CUST018730,2024-07-29,1994,32,26-35,Female,Region-01,Region-01-City-2,BR010,Student,Professional,<15K,1200.0,Diploma,Single,Individual,CH01,False,2024-07-29,0.42,High,True,True,False,False,Churned,True,High,1,1.5,357.16,1,4,2,142,At Risk,46.7,Affluent,Churned,Digital First,High,-50.34,3,True
CUST018731,2018-08-28,1967,59,56-65,Female,Region-12,Region-12-City-3,BR012,Employed,Professional,<15K,9300.0,Master,Married,Individual,CH03,False,2018-08-28,6.34,High,True,True,False,False,Active,False,Low,0,3.21,1984.49,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,223.74,3,True
CUST018732,2019-01-09,1954,72,66+,Female,Region-11,Region-11-City-1,BR015,Employed,Manager,<15K,7100.0,PhD,Single,Individual,CH04,False,2019-01-09,5.98,High,True,True,False,True,Churned,True,Low,17,0.21,178.76,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,41.03,5,True
CUST018733,2024-01-06,1982,44,36-45,Male,Region-09,Region-09-City-1,BR005,Self-Employed,Business Owner,<15K,5200.0,Bachelor,Married,Individual,CH09,True,2024-01-06,0.99,Medium,False,True,False,False,Active,False,Moderate,0,2.79,415.99,3,5,2,352,Potential Loyalist,66.7,High Value,Growing,Transaction Heavy,Medium,76.46,3,True
CUST018734,2019-05-03,1986,40,36-45,Female,Region-05,Region-05-City-1,BR021,Employed,Clerical,<15K,9700.0,Bachelor,Married,Individual,CH04,False,2019-05-03,5.66,Low,False,False,False,False,Churned,True,Moderate,7,0.17,542.44,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Branch Dependent,Low,79.57,2,True
CUST018735,2024-04-12,2004,22,18-25,Male,Region-08,Region-08-City-3,BR017,Self-Employed,Other,<15K,1700.0,Bachelor,Single,Individual,CH05,False,2024-04-12,0.72,High,True,True,False,False,Active,False,Elevated,0,0.54,399.11,3,2,2,322,Potential Loyalist,46.7,Affluent,Growing,Digital First,High,-5.46,2,True
