card_id,customer_id,product_id,card_type,issue_date,credit_limit,credit_utilization,monthly_spend,avg_transaction_value,is_active,digital_wallet_enabled,late_payment_flag
CARD010234,CUST017872,PRD03,Credit Card,2022-12-29,10690.0,0.522,112.89,68.84,True,True,True
CARD010235,CUST017875,PRD04,Debit Card,2022-10-31,0.0,,538.55,52.95,True,True,False
CARD010236,CUST017876,PRD04,Debit Card,2024-12-29,0.0,,161.23,70.34,True,False,False
CARD010237,CUST017877,PRD03,Credit Card,2019-09-21,13280.0,0.176,170.26,26.58,True,True,False
CARD010238,CUST017878,PRD04,Debit Card,2021-03-08,0.0,,313.25,80.78,False,False,False
CARD010239,CUST017878,PRD03,Credit Card,2017-08-23,5670.0,0.114,84.71,18.93,True,True,False
CARD010240,CUST017879,PRD04,Debit Card,2019-10-07,0.0,,75.32,60.47,True,True,False
CARD010241,CUST017881,PRD04,Debit Card,2024-05-02,0.0,,106.15,33.08,True,True,False
CARD010242,CUST017882,PRD03,Credit Card,2022-06-15,5380.0,0.54,285.56,35.09,True,True,False
CARD010243,CUST017883,PRD03,Credit Card,2023-04-30,1880.0,0.042,103.29,76.97,True,False,False
CARD010244,CUST017884,PRD03,Credit Card,2020-05-10,3630.0,0.625,194.55,18.37,True,True,False
CARD010245,CUST017891,PRD03,Credit Card,2022-04-23,11730.0,0.648,386.38,84.67,True,True,False
CARD010246,CUST017892,PRD03,Credit Card,2019-07-12,5070.0,0.473,242.02,10.76,True,True,False
CARD010247,CUST017893,PRD04,Debit Card,2024-05-21,0.0,,360.19,72.6,True,True,False
CARD010248,CUST017896,PRD04,Debit Card,2024-06-08,0.0,,250.98,10.42,True,True,False
CARD010249,CUST017897,PRD03,Credit Card,2024-10-13,2280.0,0.493,269.94,29.06,True,False,False
CARD010250,CUST017900,PRD04,Debit Card,2022-08-15,0.0,,104.18,20.16,True,True,False
CARD010251,CUST017903,PRD04,Debit Card,2019-07-19,0.0,,38.67,10.31,False,False,False
CARD010252,CUST017904,PRD04,Debit Card,2019-12-01,0.0,,225.18,69.03,True,True,False
CARD010253,CUST017906,PRD03,Credit Card,2021-02-17,8870.0,0.761,188.2,37.05,True,False,False
CARD010254,CUST017908,PRD03,Credit Card,2023-02-27,2230.0,0.109,356.69,31.55,True,False,False
CARD010255,CUST017911,PRD03,Credit Card,2022-02-28,5000.0,0.308,102.6,53.17,True,False,False
CARD010256,CUST017913,PRD04,Debit Card,2024-01-01,0.0,,295.42,62.69,False,False,False
CARD010257,CUST017914,PRD04,Debit Card,2024-10-20,0.0,,146.0,17.16,True,False,False
CARD010258,CUST017915,PRD03,Credit Card,2023-11-03,13410.0,0.262,286.7,15.56,True,False,True
CARD010259,CUST017917,PRD04,Debit Card,2024-07-25,0.0,,293.51,65.53,True,True,False
CARD010260,CUST017920,PRD03,Credit Card,2019-12-17,5260.0,0.097,196.81,52.59,True,True,False
CARD010261,CUST017920,PRD04,Debit Card,2023-04-02,0.0,,265.84,61.88,True,False,False
CARD010262,CUST017921,PRD04,Debit Card,2021-03-30,0.0,,184.0,47.38,True,False,False
CARD010263,CUST017922,PRD03,Credit Card,2023-07-30,960.0,0.57,117.74,61.65,True,True,True
CARD010264,CUST017924,PRD04,Debit Card,2021-09-13,0.0,,73.28,17.42,True,True,False
CARD010265,CUST017925,PRD03,Credit Card,2024-01-31,13290.0,0.313,239.37,17.89,True,True,False
CARD010266,CUST017927,PRD04,Debit Card,2024-10-10,0.0,,145.81,33.29,True,True,False
CARD010267,CUST017928,PRD03,Credit Card,2024-03-12,1410.0,0.104,325.77,29.04,True,True,False
CARD010268,CUST017932,PRD03,Credit Card,2022-11-03,9800.0,0.588,187.25,24.32,True,True,False
CARD010269,CUST017934,PRD04,Debit Card,2023-09-22,0.0,,251.24,62.96,True,False,False
CARD010270,CUST017934,PRD03,Credit Card,2022-04-16,8710.0,0.276,106.52,30.48,False,False,False
CARD010271,CUST017938,PRD03,Credit Card,2023-09-07,10000.0,0.261,203.4,52.01,True,False,False
CARD010272,CUST017941,PRD04,Debit Card,2024-10-10,0.0,,134.32,48.82,True,True,False
CARD010273,CUST017946,PRD03,Credit Card,2022-08-29,9940.0,0.293,6.09,10.3,True,True,False
CARD010274,CUST017947,PRD03,Credit Card,2024-02-02,11620.0,0.31,662.93,70.33,False,False,False
CARD010275,CUST017948,PRD03,Credit Card,2024-09-26,13340.0,0.042,360.81,71.19,True,True,False
CARD010276,CUST017949,PRD04,Debit Card,2024-10-13,0.0,,74.09,32.73,False,True,False
CARD010277,CUST017953,PRD03,Credit Card,2021-05-02,11910.0,0.202,119.02,81.51,True,True,False
CARD010278,CUST017954,PRD03,Credit Card,2022-12-10,4190.0,0.643,75.97,59.78,True,False,False
CARD010279,CUST017955,PRD04,Debit Card,2023-06-22,0.0,,80.29,37.78,True,False,False
CARD010280,CUST017956,PRD03,Credit Card,2023-06-24,11490.0,0.436,124.81,46.06,True,False,False
CARD010281,CUST017957,PRD04,Debit Card,2024-09-27,0.0,,71.3,58.9,True,False,False
CARD010282,CUST017959,PRD03,Credit Card,2018-07-17,12130.0,0.212,247.97,56.78,True,True,True
CARD010283,CUST017959,PRD04,Debit Card,2024-08-22,0.0,,47.81,11.99,True,True,False
CARD010284,CUST017964,PRD03,Credit Card,2024-07-25,12130.0,0.167,394.51,57.86,True,True,False
CARD010285,CUST017965,PRD03,Credit Card,2024-12-20,2160.0,0.715,261.89,8.63,True,False,False
CARD010286,CUST017967,PRD04,Debit Card,2023-11-06,0.0,,128.87,37.22,True,True,False
CARD010287,CUST017970,PRD03,Credit Card,2023-07-17,8600.0,0.602,473.35,28.09,True,True,False
CARD010288,CUST017971,PRD04,Debit Card,2021-03-07,0.0,,142.19,21.57,True,False,False
CARD010289,CUST017972,PRD04,Debit Card,2023-10-16,0.0,,40.89,40.01,True,True,False
CARD010290,CUST017976,PRD04,Debit Card,2023-09-01,0.0,,63.72,36.03,True,True,False
CARD010291,CUST017978,PRD03,Credit Card,2024-02-26,12320.0,0.533,115.98,70.86,True,False,False
CARD010292,CUST017979,PRD04,Debit Card,2018-06-23,0.0,,257.2,23.9,True,False,False
CARD010293,CUST017980,PRD03,Credit Card,2022-04-24,1380.0,0.226,201.42,23.79,False,False,False
CARD010294,CUST017982,PRD04,Debit Card,2023-10-21,0.0,,80.28,53.3,True,True,False
CARD010295,CUST017985,PRD03,Credit Card,2024-11-07,10340.0,0.069,401.01,85.14,True,True,False
CARD010296,CUST017988,PRD04,Debit Card,2024-12-20,0.0,,114.3,64.39,True,True,False
CARD010297,CUST017990,PRD03,Credit Card,2024-05-22,1480.0,0.507,179.32,32.39,True,False,False
CARD010298,CUST017992,PRD04,Debit Card,2022-10-03,0.0,,130.29,21.37,True,False,False
CARD010299,CUST018000,PRD03,Credit Card,2023-04-01,13600.0,0.081,152.63,67.12,True,False,False
CARD010300,CUST018001,PRD03,Credit Card,2024-09-25,11830.0,0.429,357.08,50.5,True,True,False
CARD010301,CUST018003,PRD03,Credit Card,2024-12-12,2070.0,0.488,201.65,75.55,False,False,False
CARD010302,CUST018004,PRD04,Debit Card,2021-06-20,0.0,,15.61,89.02,True,False,False
CARD010303,CUST018006,PRD04,Debit Card,2024-03-20,0.0,,179.16,27.11,True,True,False
CARD010304,CUST018008,PRD03,Credit Card,2022-09-18,14680.0,0.434,79.0,15.29,True,True,False
CARD010305,CUST018011,PRD04,Debit Card,2024-01-25,0.0,,165.87,49.38,True,True,False
CARD010306,CUST018017,PRD04,Debit Card,2024-01-18,0.0,,12.3,9.5,True,True,False
CARD010307,CUST018018,PRD03,Credit Card,2023-11-06,13970.0,0.145,59.43,55.12,True,False,False
CARD010308,CUST018023,PRD04,Debit Card,2019-06-03,0.0,,101.05,60.67,True,True,False
CARD010309,CUST018031,PRD04,Debit Card,2022-07-06,0.0,,72.92,58.34,True,False,False
CARD010310,CUST018032,PRD03,Credit Card,2021-01-12,8960.0,0.215,182.46,13.69,True,False,False
CARD010311,CUST018034,PRD04,Debit Card,2021-05-16,0.0,,101.64,15.9,True,False,False
CARD010312,CUST018034,PRD03,Credit Card,2021-04-05,2900.0,0.239,322.59,71.71,True,True,False
CARD010313,CUST018039,PRD04,Debit Card,2023-06-25,0.0,,225.79,49.23,True,False,False
CARD010314,CUST018040,PRD04,Debit Card,2023-03-07,0.0,,100.54,67.55,True,True,False
CARD010315,CUST018041,PRD04,Debit Card,2020-11-24,0.0,,67.48,83.7,True,False,False
CARD010316,CUST018042,PRD04,Debit Card,2020-12-26,0.0,,184.73,30.03,True,False,False
CARD010317,CUST018043,PRD03,Credit Card,2023-06-11,13680.0,0.523,233.67,78.43,True,True,False
CARD010318,CUST018046,PRD03,Credit Card,2022-05-22,12180.0,0.214,171.44,68.83,True,False,False
CARD010319,CUST018047,PRD04,Debit Card,2020-06-21,0.0,,59.29,78.21,True,False,False
CARD010320,CUST018051,PRD03,Credit Card,2022-11-01,6220.0,0.328,241.88,58.98,True,False,False
CARD010321,CUST018052,PRD03,Credit Card,2022-06-28,10010.0,0.289,81.6,13.97,True,False,False
CARD010322,CUST018054,PRD03,Credit Card,2018-12-23,9720.0,0.266,456.45,65.03,True,False,False
CARD010323,CUST018057,PRD04,Debit Card,2023-03-10,0.0,,76.89,30.04,True,True,False
CARD010324,CUST018060,PRD04,Debit Card,2020-07-13,0.0,,150.67,89.98,True,True,False
CARD010325,CUST018061,PRD04,Debit Card,2024-06-26,0.0,,143.9,9.15,True,False,False
CARD010326,CUST018062,PRD04,Debit Card,2022-09-27,0.0,,224.85,83.08,True,False,False
CARD010327,CUST018063,PRD03,Credit Card,2024-03-24,9420.0,0.31,303.9,70.22,True,False,False
CARD010328,CUST018066,PRD04,Debit Card,2022-10-13,0.0,,313.06,64.91,False,False,False
CARD010329,CUST018067,PRD03,Credit Card,2024-06-18,12120.0,0.638,70.01,59.48,True,False,False
CARD010330,CUST018067,PRD04,Debit Card,2024-10-01,0.0,,401.63,78.03,True,True,False
CARD010331,CUST018069,PRD03,Credit Card,2024-06-21,4590.0,0.651,252.76,70.98,True,False,False
CARD010332,CUST018070,PRD03,Credit Card,2020-01-26,6210.0,0.284,344.73,29.78,False,False,False
CARD010333,CUST018077,PRD04,Debit Card,2024-07-25,0.0,,10.51,83.26,True,True,False
CARD010334,CUST018078,PRD04,Debit Card,2024-08-26,0.0,,199.45,64.81,True,False,False
CARD010335,CUST018079,PRD03,Credit Card,2024-11-10,10030.0,0.34,341.58,32.63,True,True,False
CARD010336,CUST018080,PRD03,Credit Card,2023-07-28,7870.0,0.145,278.63,42.36,True,True,False
CARD010337,CUST018081,PRD03,Credit Card,2017-05-27,2210.0,0.249,296.63,24.91,True,False,False
CARD010338,CUST018081,PRD04,Debit Card,2024-08-05,0.0,,206.76,17.34,True,True,False
CARD010339,CUST018082,PRD03,Credit Card,2023-09-15,12850.0,0.329,218.02,61.25,True,False,True
CARD010340,CUST018084,PRD03,Credit Card,2023-11-29,7790.0,0.24,568.3,32.42,True,True,False
CARD010341,CUST018089,PRD04,Debit Card,2023-08-24,0.0,,18.3,65.85,True,True,False
CARD010342,CUST018089,PRD03,Credit Card,2020-02-28,4210.0,0.387,361.89,78.09,True,True,False
CARD010343,CUST018094,PRD04,Debit Card,2021-01-13,0.0,,340.78,11.69,True,True,False
CARD010344,CUST018095,PRD03,Credit Card,2022-02-17,9300.0,0.231,454.38,38.59,True,True,False
CARD010345,CUST018099,PRD03,Credit Card,2019-12-30,4550.0,0.772,284.99,23.68,True,False,False
CARD010346,CUST018103,PRD04,Debit Card,2020-03-06,0.0,,287.5,65.98,False,False,False
CARD010347,CUST018105,PRD03,Credit Card,2024-05-24,2390.0,0.624,242.58,56.53,False,True,False
CARD010348,CUST018106,PRD03,Credit Card,2018-09-18,4150.0,0.281,192.1,10.85,True,False,False
CARD010349,CUST018106,PRD04,Debit Card,2019-09-22,0.0,,179.51,85.5,True,False,False
CARD010350,CUST018108,PRD04,Debit Card,2018-04-23,0.0,,416.57,24.71,True,False,False
CARD010351,CUST018109,PRD04,Debit Card,2024-12-19,0.0,,148.89,39.1,True,False,False
CARD010352,CUST018110,PRD04,Debit Card,2018-08-06,0.0,,62.91,79.41,True,False,False
CARD010353,CUST018115,PRD04,Debit Card,2019-10-08,0.0,,204.82,50.61,True,True,False
CARD010354,CUST018115,PRD03,Credit Card,2020-11-14,8640.0,0.298,174.54,49.03,True,False,False
CARD010355,CUST018116,PRD03,Credit Card,2022-11-12,3880.0,0.088,321.27,75.31,True,False,False
CARD010356,CUST018122,PRD04,Debit Card,2024-03-03,0.0,,102.75,31.06,True,False,False
CARD010357,CUST018123,PRD03,Credit Card,2023-11-29,14070.0,0.083,139.63,29.55,True,True,False
CARD010358,CUST018124,PRD03,Credit Card,2024-12-10,9550.0,0.11,259.71,66.42,True,False,False
CARD010359,CUST018125,PRD04,Debit Card,2021-08-08,0.0,,240.45,30.26,True,True,False
CARD010360,CUST018126,PRD04,Debit Card,2023-02-03,0.0,,270.95,65.89,True,False,False
CARD010361,CUST018126,PRD03,Credit Card,2023-04-29,12870.0,0.177,74.43,13.02,True,False,False
CARD010362,CUST018128,PRD03,Credit Card,2024-09-07,2290.0,0.558,59.26,68.14,True,False,False
CARD010363,CUST018128,PRD04,Debit Card,2023-04-20,0.0,,289.88,40.07,True,True,False
CARD010364,CUST018133,PRD04,Debit Card,2019-11-18,0.0,,175.82,55.71,True,True,False
CARD010365,CUST018135,PRD03,Credit Card,2024-10-09,14190.0,0.416,593.86,51.06,True,False,True
CARD010366,CUST018140,PRD03,Credit Card,2024-06-05,2610.0,0.323,302.52,81.66,True,False,False
CARD010367,CUST018140,PRD04,Debit Card,2024-03-30,0.0,,297.47,8.59,True,True,False
CARD010368,CUST018141,PRD03,Credit Card,2023-12-16,9870.0,0.298,277.57,26.88,True,False,False
CARD010369,CUST018148,PRD04,Debit Card,2024-12-13,0.0,,106.32,8.29,True,False,False
CARD010370,CUST018148,PRD03,Credit Card,2024-01-21,8470.0,0.106,72.31,76.1,True,True,False
CARD010371,CUST018152,PRD04,Debit Card,2023-06-20,0.0,,379.91,76.62,True,True,False
CARD010372,CUST018153,PRD04,Debit Card,2024-10-11,0.0,,170.12,68.63,True,False,False
CARD010373,CUST018154,PRD04,Debit Card,2024-06-26,0.0,,96.23,47.07,True,False,False
CARD010374,CUST018157,PRD03,Credit Card,2022-10-10,9850.0,0.273,303.38,22.49,True,True,False
CARD010375,CUST018158,PRD03,Credit Card,2024-05-16,8750.0,0.377,308.41,55.73,True,False,True
CARD010376,CUST018159,PRD04,Debit Card,2020-07-11,0.0,,117.84,66.53,True,True,False
CARD010377,CUST018161,PRD04,Debit Card,2024-10-20,0.0,,25.29,78.73,True,True,False
CARD010378,CUST018161,PRD03,Credit Card,2024-12-16,14570.0,0.312,137.19,46.84,True,True,False
CARD010379,CUST018162,PRD03,Credit Card,2021-07-02,5370.0,0.261,299.46,19.13,True,True,False
CARD010380,CUST018164,PRD03,Credit Card,2024-10-05,8380.0,0.467,329.9,70.28,True,False,False
CARD010381,CUST018165,PRD03,Credit Card,2019-02-04,6030.0,0.452,229.21,76.34,True,True,True
CARD010382,CUST018167,PRD03,Credit Card,2024-11-29,2390.0,0.647,195.62,15.99,True,True,False
CARD010383,CUST018167,PRD04,Debit Card,2024-05-14,0.0,,91.17,64.5,True,False,False
CARD010384,CUST018168,PRD03,Credit Card,2018-07-21,940.0,0.1,64.56,19.25,True,True,False
CARD010385,CUST018169,PRD04,Debit Card,2023-05-25,0.0,,61.76,38.28,True,True,False
CARD010386,CUST018169,PRD03,Credit Card,2023-02-08,12270.0,0.17,186.86,82.57,True,True,False
CARD010387,CUST018170,PRD04,Debit Card,2023-01-09,0.0,,22.8,45.9,True,True,False
CARD010388,CUST018171,PRD03,Credit Card,2023-05-02,4170.0,0.068,29.52,54.06,True,True,False
CARD010389,CUST018172,PRD04,Debit Card,2023-10-19,0.0,,224.2,48.79,True,False,False
CARD010390,CUST018173,PRD04,Debit Card,2023-10-03,0.0,,355.18,67.32,True,True,False
CARD010391,CUST018174,PRD03,Credit Card,2023-09-02,6910.0,0.285,50.08,13.86,True,True,False
CARD010392,CUST018178,PRD03,Credit Card,2023-04-15,10150.0,0.21,120.63,33.94,True,True,False
CARD010393,CUST018179,PRD03,Credit Card,2022-11-04,5150.0,0.121,125.76,85.4,True,True,False
CARD010394,CUST018181,PRD03,Credit Card,2022-09-01,1370.0,0.097,35.16,49.6,True,True,False
CARD010395,CUST018187,PRD04,Debit Card,2022-11-08,0.0,,182.74,64.95,True,False,False
CARD010396,CUST018190,PRD03,Credit Card,2018-04-02,10340.0,0.335,121.85,8.7,True,True,False
CARD010397,CUST018192,PRD03,Credit Card,2024-01-19,10870.0,0.454,115.31,11.82,True,False,False
CARD010398,CUST018192,PRD04,Debit Card,2022-02-24,0.0,,295.22,87.99,True,False,False
CARD010399,CUST018193,PRD03,Credit Card,2023-01-05,520.0,0.402,390.53,41.28,True,True,True
CARD010400,CUST018193,PRD04,Debit Card,2023-01-19,0.0,,529.62,69.37,True,True,False
CARD010401,CUST018194,PRD03,Credit Card,2020-12-10,12060.0,0.254,130.37,46.61,True,False,False
CARD010402,CUST018194,PRD04,Debit Card,2024-11-09,0.0,,145.5,88.33,True,False,False
CARD010403,CUST018196,PRD03,Credit Card,2024-01-01,12510.0,0.462,220.13,69.62,True,True,False
CARD010404,CUST018197,PRD03,Credit Card,2024-04-13,800.0,0.064,135.73,43.06,True,False,False
CARD010405,CUST018198,PRD03,Credit Card,2024-11-15,8390.0,0.14,296.62,61.27,True,False,False
CARD010406,CUST018199,PRD04,Debit Card,2023-09-13,0.0,,221.33,68.66,True,True,False
CARD010407,CUST018199,PRD03,Credit Card,2021-11-11,14100.0,0.043,354.72,60.15,True,False,False
CARD010408,CUST018201,PRD03,Credit Card,2021-02-15,9290.0,0.232,76.72,54.1,True,True,False
CARD010409,CUST018202,PRD04,Debit Card,2020-04-22,0.0,,73.7,37.81,True,True,False
CARD010410,CUST018204,PRD04,Debit Card,2020-04-29,0.0,,185.15,31.24,True,True,False
CARD010411,CUST018205,PRD03,Credit Card,2023-05-10,1710.0,0.349,186.76,38.46,True,False,False
CARD010412,CUST018207,PRD03,Credit Card,2024-11-02,6370.0,0.519,198.74,20.77,True,True,False
CARD010413,CUST018207,PRD04,Debit Card,2024-09-10,0.0,,151.41,61.71,True,True,False
CARD010414,CUST018208,PRD03,Credit Card,2024-01-15,9550.0,0.199,304.28,25.47,True,True,False
CARD010415,CUST018210,PRD03,Credit Card,2024-12-24,11490.0,0.038,63.94,89.56,True,True,False
CARD010416,CUST018211,PRD03,Credit Card,2024-10-13,800.0,0.534,261.41,69.32,True,True,False
CARD010417,CUST018212,PRD03,Credit Card,2024-08-23,5100.0,0.025,118.94,60.72,True,False,False
CARD010418,CUST018213,PRD04,Debit Card,2018-11-05,0.0,,342.46,47.58,True,False,False
CARD010419,CUST018217,PRD04,Debit Card,2023-04-25,0.0,,49.43,62.67,True,False,False
CARD010420,CUST018218,PRD03,Credit Card,2024-06-22,11470.0,0.329,370.2,18.98,True,True,False
CARD010421,CUST018218,PRD04,Debit Card,2023-12-31,0.0,,389.16,78.1,True,False,False
CARD010422,CUST018227,PRD03,Credit Card,2023-03-02,6120.0,0.288,71.7,34.08,True,False,False
CARD010423,CUST018228,PRD03,Credit Card,2024-03-05,7270.0,0.086,118.42,50.19,False,True,False
CARD010424,CUST018230,PRD04,Debit Card,2024-01-04,0.0,,81.9,73.71,True,False,False
CARD010425,CUST018236,PRD04,Debit Card,2022-02-19,0.0,,75.4,62.02,True,False,False
CARD010426,CUST018237,PRD03,Credit Card,2024-01-28,11670.0,0.406,235.19,19.97,True,True,False
CARD010427,CUST018237,PRD04,Debit Card,2023-06-17,0.0,,82.71,50.86,True,False,False
CARD010428,CUST018242,PRD04,Debit Card,2023-03-31,0.0,,189.12,35.25,True,False,False
CARD010429,CUST018242,PRD03,Credit Card,2024-11-06,11370.0,0.61,62.2,78.78,True,True,False
CARD010430,CUST018244,PRD04,Debit Card,2022-04-20,0.0,,28.43,58.11,True,False,False
CARD010431,CUST018246,PRD03,Credit Card,2021-08-07,10000.0,0.159,199.59,43.04,True,True,False
CARD010432,CUST018254,PRD04,Debit Card,2022-03-13,0.0,,111.29,54.44,True,False,False
CARD010433,CUST018254,PRD03,Credit Card,2022-03-29,12600.0,0.398,426.71,82.26,True,True,True
CARD010434,CUST018256,PRD04,Debit Card,2023-03-18,0.0,,132.48,52.28,True,False,False
CARD010435,CUST018256,PRD03,Credit Card,2023-08-22,11790.0,0.522,76.27,46.54,True,False,False
CARD010436,CUST018257,PRD04,Debit Card,2018-06-25,0.0,,193.43,62.18,True,True,False
CARD010437,CUST018259,PRD04,Debit Card,2022-04-10,0.0,,126.59,50.65,True,True,False
CARD010438,CUST018261,PRD04,Debit Card,2023-09-01,0.0,,197.69,62.99,True,True,False
CARD010439,CUST018265,PRD04,Debit Card,2022-06-10,0.0,,260.02,49.05,True,True,False
CARD010440,CUST018268,PRD03,Credit Card,2023-11-26,3370.0,0.226,201.45,15.17,True,True,False
CARD010441,CUST018273,PRD04,Debit Card,2021-05-27,0.0,,128.59,10.05,True,True,False
CARD010442,CUST018274,PRD04,Debit Card,2024-12-11,0.0,,157.31,40.83,True,True,False
CARD010443,CUST018279,PRD04,Debit Card,2022-01-18,0.0,,35.05,65.97,False,False,False
CARD010444,CUST018281,PRD04,Debit Card,2024-09-03,0.0,,224.66,25.78,True,True,False
CARD010445,CUST018285,PRD04,Debit Card,2024-10-12,0.0,,286.53,73.53,True,True,False
CARD010446,CUST018286,PRD04,Debit Card,2024-01-31,0.0,,81.59,82.76,True,False,False
CARD010447,CUST018286,PRD03,Credit Card,2024-03-17,4210.0,0.176,181.31,20.67,True,False,True
CARD010448,CUST018287,PRD03,Credit Card,2020-07-03,10200.0,0.325,302.85,64.79,True,True,False
CARD010449,CUST018288,PRD04,Debit Card,2024-10-14,0.0,,162.83,65.29,True,True,False
CARD010450,CUST018289,PRD03,Credit Card,2020-09-23,4210.0,0.284,132.87,83.27,True,True,False
CARD010451,CUST018290,PRD04,Debit Card,2024-12-29,0.0,,92.21,56.75,False,True,False
CARD010452,CUST018293,PRD04,Debit Card,2021-07-20,0.0,,234.23,35.72,True,True,False
CARD010453,CUST018293,PRD03,Credit Card,2018-08-21,5600.0,0.217,175.92,14.0,True,True,True
CARD010454,CUST018294,PRD04,Debit Card,2024-11-26,0.0,,173.28,11.05,True,True,False
CARD010455,CUST018297,PRD04,Debit Card,2024-10-04,0.0,,98.16,75.12,False,False,False
CARD010456,CUST018298,PRD04,Debit Card,2024-11-16,0.0,,421.24,39.86,True,True,False
CARD010457,CUST018298,PRD03,Credit Card,2024-11-16,10320.0,0.367,146.99,32.06,True,False,False
CARD010458,CUST018299,PRD04,Debit Card,2022-01-20,0.0,,50.77,60.21,True,True,False
CARD010459,CUST018300,PRD03,Credit Card,2024-05-17,8090.0,0.202,321.67,70.45,True,True,False
CARD010460,CUST018302,PRD04,Debit Card,2024-12-06,0.0,,333.6,62.75,True,False,False
CARD010461,CUST018303,PRD03,Credit Card,2017-01-15,9020.0,0.399,249.8,88.91,True,True,False
CARD010462,CUST018307,PRD03,Credit Card,2023-12-14,14080.0,0.664,312.29,78.05,False,False,False
CARD010463,CUST018308,PRD03,Credit Card,2022-08-02,9120.0,0.297,159.85,42.8,True,False,False
CARD010464,CUST018309,PRD04,Debit Card,2017-02-23,0.0,,254.02,41.22,True,True,False
CARD010465,CUST018311,PRD04,Debit Card,2022-04-18,0.0,,188.51,22.99,True,False,False
CARD010466,CUST018313,PRD04,Debit Card,2021-03-02,0.0,,171.05,73.82,True,False,False
CARD010467,CUST018319,PRD03,Credit Card,2024-04-03,5130.0,0.28,106.93,58.06,True,True,False
CARD010468,CUST018320,PRD03,Credit Card,2019-07-09,7180.0,0.425,211.48,64.31,True,False,False
CARD010469,CUST018322,PRD03,Credit Card,2017-09-10,14440.0,0.335,189.54,12.73,True,True,False
